Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
119,Relax,422,274,2147483647,12,145,157,117
120,Relax,422,21,2147483647,5,398,403,118
121,Relax,422,150,2147483647,3,269,272,119
122,Relax,422,155,2147483647,7,264,271,120
123,Relax,422,30,2147483647,5,389,394,121
124,Relax,422,158,2147483647,17,261,278,122
125,Relax,422,31,2147483647,20,388,408,123
126,Relax,422,160,2147483647,20,259,279,124
127,Relax,422,290,16,10,129,139,125
128,Relax,422,291,2147483647,3,128,131,126
129,Relax,422,423,2147483647,18,4,22,127
130,Relax,422,172,2147483647,10,247,257,128
131,Relax,422,173,2147483647,5,246,251,129
132,Relax,422,46,2147483647,17,373,390,130
133,Relax,422,302,2147483647,4,117,121,131
134,Relax,422,174,2147483647,12,245,257,132
135,Relax,422,176,12,6,243,249,133
136,Relax,422,304,2147483647,5,115,120,134
137,Relax,422,49,2147483647,3,370,373,135
138,Relax,422,52,10,2,367,369,136
139,Relax,422,438,16,8,19,27,137
140,Relax,422,439,2147483647,2,20,22,138
141,Relax,422,312,2147483647,17,107,124,139
142,Relax,422,60,2147483647,20,359,379,140
143,Relax,422,62,2147483647,5,357,362,141
144,Relax,422,192,2147483647,5,227,232,142
145,Relax,422,64,2147483647,8,355,363,143
146,Relax,422,320,2147483647,7,99,106,144
147,Relax,422,194,2147483647,10,225,235,145
148,Relax,422,66,2147483647,19,353,372,146
149,Relax,422,196,2147483647,13,223,236,147
150,Relax,422,199,2147483647,13,220,233,148
151,Relax,422,200,2147483647,18,219,237,149
152,Relax,422,329,14,7,90,97,150
153,Relax,422,75,2147483647,15,344,359,151
154,Relax,422,205,2147483647,20,214,234,152
155,Relax,422,206,2147483647,12,213,225,153
156,Relax,422,334,2147483647,20,85,105,154
157,Relax,422,463,2147483647,5,44,49,155
158,Relax,422,466,2147483647,4,47,51,156
159,Relax,422,467,2147483647,16,48,64,157
160,Relax,422,86,2147483647,16,333,349,158
161,Relax,422,215,2147483647,12,204,216,159
162,Relax,422,472,2147483647,2,53,55,160
163,Relax,422,89,2147483647,3,330,333,161
164,Relax,422,474,2147483647,7,55,62,162
165,Relax,422,348,2147483647,4,71,75,163
166,Relax,422,93,18,9,326,335,164
167,Relax,422,223,2147483647,18,196,214,165
168,Relax,422,352,2147483647,9,67,76,166
169,Relax,422,481,2147483647,8,62,70,167
170,Relax,422,484,2147483647,16,65,81,168
171,Relax,422,101,2147483647,7,318,325,169
172,Relax,422,489,2147483647,16,70,86,170
173,Relax,422,234,11,3,185,188,171
174,Relax,422,368,2147483647,6,51,57,172
175,Relax,422,241,2147483647,9,178,187,173
176,Relax,422,242,2147483647,13,177,190,174
177,Relax,422,117,2147483647,18,302,320,175
178,Relax,422,245,2147483647,16,174,190,176
179,Relax,422,248,2147483647,9,171,180,177
180,Relax,422,120,2147483647,15,299,314,178
181,Relax,422,376,2147483647,10,43,53,179
182,Relax,422,121,2147483647,9,298,307,180
183,Relax,422,251,20,2,168,170,181
184,Relax,422,125,2147483647,20,294,314,182
185,Pop,424,,,,,,181
186,Relax,424,128,2147483647,18,291,309,182
187,Relax,424,1,2147483647,14,418,432,183
188,Relax,424,391,2147483647,22,28,50,184
189,Relax,424,8,2147483647,10,411,421,185
190,Relax,424,266,2147483647,23,153,176,186
191,Relax,424,395,20,8,24,32,187
192,Relax,424,396,2147483647,16,23,39,188
193,Relax,424,402,2147483647,16,17,33,189
194,Relax,424,147,2147483647,15,272,287,190
195,Relax,424,281,20,15,138,153,191
196,Relax,424,26,2147483647,11,393,404,192
197,Relax,424,419,2147483647,6,0,6,193
198,Relax,424,420,2147483647,19,1,20,194
199,Relax,424,421,2147483647,15,2,17,195
200,Relax,424,297,2147483647,11,122,133,196
201,Relax,424,46,17,14,373,387,197
202,Relax,424,48,2147483647,9,371,380,198
203,Relax,424,178,19,14,241,255,199
204,Relax,424,51,2147483647,9,368,377,200
205,Relax,424,180,2147483647,16,239,255,201
206,Relax,424,308,2147483647,13,111,124,202
207,Relax,424,311,2147483647,13,108,121,203
208,Relax,424,56,2147483647,11,363,374,204
209,Relax,424,440,2147483647,11,21,32,205
210,Relax,424,60,20,5,359,364,206
211,Relax,424,61,2147483647,7,358,365,207
212,Relax,424,447,2147483647,23,28,51,208
213,Relax,424,322,2147483647,16,97,113,209
214,Relax,424,323,2147483647,18,96,114,210
215,Relax,424,67,2147483647,7,352,359,211
216,Relax,424,195,2147483647,13,224,237,212
217,Relax,424,70,2147483647,21,349,370,213
218,Relax,424,326,14,5,93,98,214
219,Relax,424,73,2147483647,22,346,368,215
220,Relax,424,458,2147483647,12,39,51,216
221,Relax,424,331,19,16,88,104,217
222,Relax,424,205,20,10,214,224,218
223,Relax,424,336,2147483647,16,83,99,219
224,Relax,424,208,2147483647,20,211,231,220
225,Relax,424,337,2147483647,14,82,96,221
226,Relax,424,465,2147483647,21,46,67,222
227,Relax,424,82,2147483647,9,337,346,223
228,Relax,424,340,2147483647,8,79,87,224
229,Relax,424,215,12,5,204,209,225
230,Relax,424,343,2147483647,21,76,97,226
231,Relax,424,87,2147483647,15,332,347,227
232,Relax,424,347,2147483647,14,72,86,228
233,Relax,424,93,9,8,326,334,229
234,Relax,424,222,2147483647,18,197,215,230
235,Relax,424,223,18,4,196,200,231
236,Relax,424,479,2147483647,23,60,83,232
237,Relax,424,99,2147483647,12,320,332,233
238,Relax,424,228,2147483647,4,191,195,234
239,Relax,424,361,2147483647,19,58,77,235
240,Relax,424,366,2147483647,23,53,76,236
241,Relax,424,112,2147483647,16,307,323,237
242,Relax,424,371,2147483647,5,48,53,238
243,Relax,424,379,2147483647,10,40,50,239
244,Relax,424,254,2147483647,22,165,187,240
245,Relax,424,255,2147483647,5,164,169,241
246,Pop,419,,,,,,240
247,ReachedGoal,419,,,,,,240
