Iteration,Action,U,V,OldDist,NewDist
1,Relax,481,371,2147483647,7
1,Relax,481,182,2147483647,14
1,Relax,481,6,2147483647,13
1,Relax,481,55,2147483647,20
1,Relax,481,232,2147483647,2
1,Relax,481,427,2147483647,20
1,Relax,481,315,2147483647,5
1,Relax,481,363,2147483647,12
1,Relax,481,140,2147483647,12
1,Relax,481,236,2147483647,7
1,Relax,481,141,2147483647,18
1,Relax,481,398,2147483647,12
2,Relax,6,19,2147483647,29
2,Relax,6,261,2147483647,17
2,Relax,6,136,2147483647,19
2,Relax,6,57,2147483647,17
2,Relax,6,106,2147483647,27
2,Relax,6,298,2147483647,29
2,Relax,6,284,2147483647,15
2,Relax,6,110,2147483647,24
2,Relax,6,494,2147483647,29
2,Relax,19,480,2147483647,46
2,Relax,19,290,2147483647,30
2,Relax,19,215,2147483647,33
2,Relax,19,121,2147483647,32
2,Relax,19,348,2147483647,30
2,Relax,19,157,2147483647,32
2,Relax,19,253,2147483647,31
2,Relax,19,493,2147483647,42
2,Relax,19,46,2147483647,45
2,Relax,19,254,2147483647,41
2,Relax,19,255,2147483647,44
2,Relax,46,336,2147483647,48
2,Relax,46,432,2147483647,52
2,Relax,46,227,2147483647,63
2,Relax,46,168,2147483647,47
2,Relax,46,89,2147483647,55
2,Relax,46,379,2147483647,53
2,Relax,46,268,2147483647,60
2,Relax,55,51,2147483647,40
2,Relax,55,451,2147483647,37
2,Relax,55,42,2147483647,26
2,Relax,55,252,2147483647,31
2,Relax,55,157,32,22
2,Relax,55,125,2147483647,40
2,Relax,55,206,2147483647,36
2,Relax,55,350,2147483647,38
2,Relax,55,47,2147483647,25
2,Relax,57,112,2147483647,35
2,Relax,57,65,2147483647,32
2,Relax,57,323,2147483647,32
2,Relax,57,217,2147483647,34
2,Relax,57,218,2147483647,33
2,Relax,57,460,2147483647,25
2,Relax,57,477,2147483647,23
2,Relax,65,208,2147483647,47
2,Relax,65,320,2147483647,37
2,Relax,65,72,2147483647,52
2,Relax,65,488,2147483647,51
2,Relax,65,425,2147483647,50
2,Relax,65,283,2147483647,39
2,Relax,72,449,2147483647,69
2,Relax,72,115,2147483647,55
2,Relax,72,21,2147483647,65
