Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
240,Relax,301,463,2147483647,44,172,216,189
241,Relax,301,496,2147483647,30,205,235,190
242,Relax,301,401,2147483647,40,110,150,191
243,Relax,301,280,2147483647,33,11,44,192
244,Relax,301,314,2147483647,31,23,54,193
245,Relax,301,155,46,39,136,175,194
246,Relax,301,347,47,31,56,87,195
247,Relax,301,29,2147483647,48,262,310,196
248,Pop,280,,,,,,195
249,Relax,280,272,2147483647,46,19,65,196
250,Relax,280,320,2147483647,48,29,77,197
251,Relax,280,230,2147483647,50,61,111,198
252,Relax,280,232,56,39,59,98,199
253,Relax,280,58,2147483647,43,233,276,200
254,Relax,280,90,50,38,201,239,201
255,Pop,314,,,,,,200
256,Relax,314,225,2147483647,38,66,104,201
257,Relax,314,452,47,43,161,204,202
258,Relax,314,134,55,47,157,204,203
259,Relax,314,167,2147483647,35,124,159,204
260,Relax,314,473,2147483647,33,182,215,205
261,Relax,314,362,2147483647,36,71,107,206
262,Pop,272,,,,,,205
263,Relax,272,226,2147483647,51,65,116,206
264,Relax,272,482,2147483647,54,191,245,207
265,Relax,272,153,2147483647,63,138,201,208
266,Relax,272,395,2147483647,51,104,155,209
267,Relax,272,12,2147483647,56,279,335,210
268,Relax,272,205,2147483647,49,86,135,211
269,Relax,272,47,2147483647,59,244,303,212
270,Pop,259,,,,,,211
271,Relax,259,211,2147483647,39,80,119,212
272,Relax,259,214,2147483647,52,77,129,213
273,Relax,259,375,40,38,84,122,214
274,Relax,259,412,2147483647,39,121,160,215
275,Pop,270,,,,,,214
276,Relax,270,384,2147483647,64,93,157,215
277,Relax,270,453,2147483647,75,162,237,216
278,Relax,270,454,2147483647,66,163,229,217
279,Relax,270,233,2147483647,71,58,129,218
280,Relax,270,493,2147483647,61,202,263,219
281,Relax,270,18,2147483647,62,273,335,220
282,Relax,270,212,2147483647,68,79,147,221
283,Relax,270,406,2147483647,68,115,183,222
284,Relax,270,438,2147483647,66,147,213,223
285,Relax,270,378,2147483647,63,87,150,224
286,Pop,320,,,,,,223
287,Relax,320,67,2147483647,62,224,286,224
288,Relax,320,38,2147483647,68,253,321,225
289,Relax,320,407,2147483647,60,116,176,226
290,Pop,321,,,,,,225
291,Relax,321,241,2147483647,60,50,110,226
292,Relax,321,435,2147483647,61,144,205,227
293,Relax,321,394,2147483647,65,103,168,228
294,Relax,321,156,2147483647,60,135,195,229
295,Relax,321,397,2147483647,61,106,167,230
296,Pop,346,,,,,,229
297,Relax,346,432,33,29,141,170,230
298,Relax,346,114,2147483647,39,177,216,231
299,Relax,346,486,2147483647,43,195,238,232
300,Relax,346,216,2147483647,43,75,118,233
301,Relax,346,280,33,32,11,43,234
302,Relax,346,42,32,26,249,275,235
303,Relax,346,493,61,26,202,228,236
304,Relax,346,366,69,30,75,105,237
305,Pop,336,,,,,,235
306,Relax,336,34,2147483647,51,257,308,236
307,Relax,336,276,2147483647,41,15,56,237
308,Relax,336,293,53,48,2,50,238
309,Relax,336,349,2147483647,44,58,102,239
310,Pop,276,,,,,,237
311,Relax,276,1,2147483647,59,290,349,238
312,Relax,276,419,52,45,128,173,239
313,Relax,276,292,2147483647,48,1,49,240
314,Relax,276,425,2147483647,42,134,176,241
315,Relax,276,411,2147483647,50,120,170,242
316,Relax,276,414,65,47,123,170,243
317,Pop,292,,,,,,242
318,Relax,292,466,2147483647,60,175,235,243
319,Relax,292,450,2147483647,62,159,221,244
320,Relax,292,35,2147483647,65,256,321,245
321,Relax,292,467,2147483647,59,176,235,246
322,Relax,292,56,2147483647,67,235,302,247
323,Relax,292,249,2147483647,49,42,91,248
324,Relax,292,394,65,52,103,155,249
325,Relax,292,126,2147483647,68,165,233,250
326,Pop,327,,,,,,249
327,Relax,327,256,2147483647,52,35,87,250
328,Relax,327,370,2147483647,59,79,138,251
329,Relax,327,84,2147483647,62,207,269,252
330,Relax,327,137,2147483647,51,154,205,253
331,Relax,327,377,2147483647,64,86,150,254
332,Pop,228,,,,,,252
333,Relax,228,82,2147483647,41,209,250,253
334,Relax,228,18,62,25,273,298,254
335,Relax,228,227,51,26,64,90,255
336,Relax,228,471,2147483647,22,180,202,256
337,Relax,228,250,70,37,41,78,257
338,Relax,228,445,40,29,154,183,258
339,Relax,228,46,41,28,245,273,259
340,Pop,250,,,,,,258
341,Relax,250,419,45,44,128,172,259
342,Relax,250,92,2147483647,38,199,237,260
343,Pop,257,,,,,,259
344,Relax,257,3,2147483647,63,288,351,260
345,Relax,257,124,2147483647,68,167,235,261
346,Pop,246,,,,,,260
347,Relax,246,438,66,55,147,202,261
348,Relax,246,105,2147483647,48,186,234,262
349,Relax,246,394,52,44,103,147,263
350,Relax,246,187,49,43,104,147,264
351,Relax,246,13,2147483647,47,278,325,265
352,Pop,361,,,,,,264
353,Relax,361,208,39,21,83,104,265
354,Relax,361,33,2147483647,27,258,285,266
355,Relax,361,323,2147483647,28,32,60,267
356,Relax,361,133,24,22,158,180,268
357,Relax,361,310,2147483647,20,19,39,269
358,Relax,361,438,55,36,147,183,270
359,Relax,361,106,2147483647,31,185,216,271
360,Relax,361,79,2147483647,19,212,231,272
361,Pop,310,,,,,,271
362,Relax,310,51,2147483647,25,240,265,272
363,Relax,310,469,2147483647,22,178,200,273
364,Relax,310,278,2147483647,27,13,40,274
365,Relax,310,7,2147483647,36,284,320,275
366,Relax,310,184,2147483647,28,107,135,276
367,Relax,310,427,2147483647,28,136,164,277
368,Pop,278,,,,,,276
369,Relax,278,354,2147483647,38,63,101,277
370,Relax,278,387,2147483647,30,96,126,278
371,Relax,278,451,2147483647,47,160,207,279
372,Relax,278,4,2147483647,35,287,322,280
373,Relax,278,181,2147483647,43,110,153,281
374,Relax,278,439,2147483647,46,148,194,282
375,Relax,278,168,2147483647,47,123,170,283
376,Relax,278,138,2147483647,37,153,190,284
377,Relax,278,141,2147483647,39,150,189,285
378,Relax,278,495,2147483647,42,204,246,286
379,Pop,323,,,,,,285
380,Relax,323,354,38,35,63,98,286
381,Relax,323,326,2147483647,30,35,65,287
382,Relax,323,205,49,39,86,125,288
383,Relax,323,241,60,48,50,98,289
384,Relax,323,210,51,32,81,113,290
385,Relax,323,402,2147483647,44,111,155,291
386,Relax,323,243,49,32,48,80,292
387,Relax,323,372,2147483647,45,81,126,293
388,Relax,323,222,43,39,69,108,294
389,Relax,323,383,2147483647,41,92,133,295
390,Pop,326,,,,,,294
391,Relax,326,229,2147483647,42,62,104,295
392,Relax,326,87,54,33,204,237,296
393,Relax,326,135,2147483647,31,156,187,297
394,Relax,326,267,2147483647,37,24,61,298
395,Relax,326,348,2147483647,46,57,103,299
396,Relax,326,159,58,46,132,178,300
397,Pop,267,,,,,,299
398,Relax,267,111,2147483647,50,180,230,300
399,Pop,243,,,,,,299
400,Relax,243,308,2147483647,51,17,68,300
401,Relax,243,54,2147483647,38,237,275,301
402,Relax,243,183,47,37,108,145,302
403,Relax,243,439,46,42,148,190,303
404,Pop,308,,,,,,302
405,Relax,308,418,2147483647,55,127,182,303
406,Relax,308,196,2147483647,62,95,157,304
407,Relax,308,77,2147483647,70,214,284,305
408,Pop,238,,,,,,304
409,Relax,238,321,50,42,30,72,305
410,Relax,238,37,2147483647,38,254,292,306
411,Relax,238,265,2147483647,39,26,65,307
412,Relax,238,411,50,43,120,163,308
413,Pop,265,,,,,,307
414,Relax,265,405,52,42,114,156,308
415,Relax,265,447,2147483647,49,156,205,309
416,Pop,347,,,,,,307
417,Relax,347,146,2147483647,32,145,177,308
418,Relax,347,402,44,41,111,152,309
419,Relax,347,484,2147483647,47,193,240,310
420,Relax,347,199,2147483647,43,92,135,311
421,Relax,347,332,2147483647,49,41,90,312
422,Relax,347,237,2147483647,41,54,95,313
423,Relax,347,110,2147483647,41,181,222,314
424,Pop,256,,,,,,313
425,Relax,256,288,2147483647,69,3,72,314
426,Relax,256,100,2147483647,70,191,261,315
427,Relax,256,74,2147483647,71,217,288,316
428,Pop,288,,,,,,315
429,Relax,288,131,2147483647,89,160,249,316
430,Relax,288,355,2147483647,78,64,142,317
431,Relax,288,59,2147483647,79,232,311,318
432,Pop,224,,,,,,317
433,Relax,224,33,27,25,258,283,318
434,Relax,224,84,62,35,207,242,319
435,Relax,224,405,42,29,114,143,320
436,Relax,224,246,40,25,45,70,321
437,Relax,224,231,2147483647,35,60,95,322
438,Relax,224,24,2147483647,25,267,292,323
439,Relax,224,443,46,30,152,182,324
440,Pop,213,,,,,,322
441,Relax,213,67,62,19,224,243,323
442,Relax,213,37,38,26,254,280,324
443,Relax,213,202,20,16,89,105,325
444,Relax,213,78,2147483647,28,213,241,326
445,Relax,213,238,33,30,53,83,327
446,Relax,213,176,2147483647,23,115,138,328
447,Relax,213,498,43,11,207,218,329
448,Relax,213,182,2147483647,13,109,122,330
449,Relax,213,87,33,28,204,232,331
450,Relax,213,184,28,20,107,127,332
451,Relax,213,248,24,22,43,65,333
452,Pop,247,,,,,,330
453,Relax,247,35,65,50,256,306,331
454,Relax,247,148,2147483647,47,143,190,332
455,Relax,247,294,2147483647,51,3,54,333
456,Relax,247,153,63,59,138,197,334
457,Relax,247,409,2147483647,52,118,170,335
458,Relax,247,218,2147483647,57,73,130,336
459,Relax,247,282,2147483647,52,9,61,337
460,Pop,294,,,,,,336
461,Relax,294,338,2147483647,66,47,113,337
462,Relax,294,27,2147483647,63,264,327,338
463,Relax,294,318,2147483647,62,27,89,339
464,Pop,282,,,,,,338
465,Relax,282,421,2147483647,72,130,202,339
466,Relax,282,136,2147483647,64,155,219,340
467,Pop,318,,,,,,339
468,Relax,318,357,2147483647,82,66,148,340
469,Relax,318,76,2147483647,72,215,287,341
470,Pop,332,,,,,,340
471,Pop,352,,,,,,339
472,Relax,352,201,48,42,90,132,340
473,Relax,352,142,2147483647,45,149,194,341
474,Relax,352,382,2147483647,36,91,127,342
475,Relax,352,495,42,33,204,237,343
476,Pop,227,,,,,,342
477,Relax,227,279,43,34,12,46,343
478,Relax,227,233,71,36,58,94,344
479,Relax,227,393,2147483647,27,102,129,345
480,Relax,227,425,42,39,134,173,346
481,Relax,227,379,2147483647,43,88,131,347
482,Relax,227,29,48,46,262,308,348
483,Relax,227,190,2147483647,29,101,130,349
484,Pop,373,,,,,,347
485,Relax,373,146,32,28,145,173,348
486,Relax,373,166,29,15,125,140,349
487,Relax,373,327,45,27,36,63,350
488,Relax,373,439,42,24,148,172,351
489,Relax,373,219,48,18,72,90,352
490,Relax,373,78,28,20,213,233,353
491,Relax,373,191,2147483647,17,100,117,354
492,Pop,219,,,,,,352
493,Relax,219,193,31,27,98,125,353
494,Relax,219,293,48,24,2,26,354
495,Relax,219,74,71,37,217,254,355
496,Relax,219,154,2147483647,36,137,173,356
497,Relax,219,284,2147483647,31,7,38,357
498,Pop,284,,,,,,355
499,Relax,284,83,2147483647,45,208,253,356
500,Relax,284,261,2147483647,33,30,63,357
501,Relax,284,341,2147483647,45,50,95,358
502,Relax,284,251,60,38,40,78,359
503,Relax,284,283,2147483647,51,8,59,360
504,Pop,283,,,,,,359
505,Relax,283,421,72,67,130,197,360
506,Relax,283,264,2147483647,70,27,97,361
507,Relax,283,296,2147483647,57,5,62,362
508,Relax,283,378,63,59,87,146,363
509,Relax,283,364,2147483647,65,73,138,364
510,Relax,283,15,2147483647,54,276,330,365
511,Pop,296,,,,,,364
512,Relax,296,499,2147483647,60,208,268,365
513,Pop,261,,,,,,364
514,Relax,261,472,2147483647,43,181,224,365
515,Relax,261,58,43,42,233,275,366
516,Relax,261,124,68,44,167,211,367
517,Relax,261,45,2147483647,45,246,291,368
518,Pop,251,,,,,,367
519,Relax,251,0,2147483647,56,291,347,368
520,Pop,249,,,,,,367
521,Relax,249,409,52,51,118,169,368
522,Relax,249,446,2147483647,58,155,213,369
523,Relax,249,63,2147483647,55,228,283,370
524,Pop,351,,,,,,369
525,Relax,351,330,2147483647,52,39,91,370
526,Relax,351,77,70,50,214,264,371
527,Pop,330,,,,,,370
528,Relax,330,355,78,67,64,131,371
529,Relax,330,313,2147483647,60,22,82,372
530,Relax,330,108,2147483647,70,183,253,373
531,Pop,313,,,,,,372
532,Relax,313,468,2147483647,63,177,240,373
533,Relax,313,492,2147483647,66,201,267,374
534,Pop,329,,,,,,373
535,Relax,329,131,89,74,160,234,374
536,Relax,329,291,2147483647,74,0,74,375
537,Relax,329,6,2147483647,72,285,357,376
538,Relax,329,299,2147483647,72,8,80,377
539,Relax,329,269,2147483647,63,22,85,378
540,Relax,329,48,2147483647,60,243,303,379
541,Relax,329,368,2147483647,61,77,138,380
542,Pop,291,,,,,,379
543,ReachedGoal,291,,,,,,379
