Iteration,Action,U,V,OldDist,NewDist
1,Relax,326,131,2147483647,12
1,Relax,326,3,2147483647,8
1,Relax,326,387,2147483647,15
1,Relax,326,260,2147483647,12
1,Relax,326,135,2147483647,14
1,Relax,326,264,2147483647,11
1,Relax,326,9,2147483647,9
1,Relax,326,266,2147483647,8
1,Relax,326,139,2147483647,10
1,Relax,326,140,2147483647,9
1,Relax,326,270,2147483647,2
1,Relax,326,400,2147483647,6
1,Relax,326,146,2147483647,6
1,Relax,326,402,2147483647,6
1,Relax,326,406,2147483647,10
1,Relax,326,151,2147483647,20
1,Relax,326,279,2147483647,4
1,Relax,326,407,2147483647,5
1,Relax,326,25,2147483647,9
1,Relax,326,154,2147483647,19
1,Relax,326,283,2147483647,18
1,Relax,326,28,2147483647,13
1,Relax,326,284,2147483647,18
1,Relax,326,286,2147483647,19
1,Relax,326,32,2147483647,6
1,Relax,326,288,2147483647,10
1,Relax,326,289,2147483647,14
1,Relax,326,290,2147483647,5
1,Relax,326,418,2147483647,14
1,Relax,326,420,2147483647,3
1,Relax,326,295,2147483647,20
1,Relax,326,296,2147483647,13
1,Relax,326,168,2147483647,13
1,Relax,326,424,2147483647,2
1,Relax,326,426,2147483647,18
1,Relax,326,300,2147483647,3
1,Relax,326,304,2147483647,13
1,Relax,326,177,2147483647,10
1,Relax,326,433,2147483647,7
1,Relax,326,306,2147483647,16
1,Relax,326,434,2147483647,16
1,Relax,326,441,2147483647,15
1,Relax,326,443,2147483647,6
1,Relax,326,60,2147483647,14
1,Relax,326,190,2147483647,1
1,Relax,326,446,2147483647,9
1,Relax,326,319,2147483647,13
1,Relax,326,450,2147483647,18
1,Relax,326,454,2147483647,14
1,Relax,326,327,2147483647,5
1,Relax,326,458,2147483647,3
1,Relax,326,460,2147483647,2
1,Relax,326,332,2147483647,5
1,Relax,326,205,2147483647,14
1,Relax,326,464,2147483647,20
1,Relax,326,210,2147483647,20
1,Relax,326,83,2147483647,19
1,Relax,326,212,2147483647,7
1,Relax,326,84,2147483647,17
1,Relax,326,214,2147483647,13
1,Relax,326,215,2147483647,18
1,Relax,326,91,2147483647,16
1,Relax,326,92,2147483647,7
1,Relax,326,222,2147483647,11
1,Relax,326,350,2147483647,9
1,Relax,326,97,2147483647,3
1,Relax,326,228,2147483647,9
1,Relax,326,356,2147483647,15
1,Relax,326,486,2147483647,6
1,Relax,326,232,2147483647,3
1,Relax,326,233,2147483647,18
1,Relax,326,106,2147483647,11
1,Relax,326,108,2147483647,11
1,Relax,326,492,2147483647,15
1,Relax,326,365,2147483647,15
1,Relax,326,368,2147483647,5
1,Relax,326,242,2147483647,11
1,Relax,326,370,2147483647,2
1,Relax,326,117,2147483647,12
1,Relax,326,247,2147483647,14
1,Relax,326,120,2147483647,3
1,Relax,326,121,2147483647,4
1,Relax,326,377,2147483647,14
1,Relax,326,378,2147483647,9
1,Relax,326,123,2147483647,9
1,Relax,326,251,2147483647,20
1,Relax,326,379,2147483647,15
1,Relax,326,383,2147483647,6
1,Relax,327,256,2147483647,16
1,Relax,327,1,2147483647,11
1,Relax,327,2,2147483647,23
1,Relax,327,7,2147483647,19
1,Relax,327,13,2147483647,19
1,Relax,327,16,2147483647,15
1,Relax,327,17,2147483647,18
1,Relax,327,19,2147483647,6
1,Relax,327,20,2147483647,15
1,Relax,327,276,2147483647,12
1,Relax,327,278,2147483647,25
1,Relax,327,27,2147483647,10
1,Relax,327,30,2147483647,21
1,Relax,327,287,2147483647,18
1,Relax,327,294,2147483647,9
1,Relax,327,297,2147483647,11
1,Relax,327,46,2147483647,23
1,Relax,327,303,2147483647,11
1,Relax,327,53,2147483647,25
1,Relax,327,314,2147483647,13
1,Relax,327,318,2147483647,21
1,Relax,327,63,2147483647,21
1,Relax,327,66,2147483647,21
1,Relax,327,72,2147483647,23
1,Relax,327,73,2147483647,21
1,Relax,327,78,2147483647,11
1,Relax,327,334,2147483647,19
1,Relax,327,81,2147483647,19
1,Relax,327,338,2147483647,9
1,Relax,327,342,2147483647,24
1,Relax,327,352,2147483647,12
1,Relax,327,354,2147483647,6
1,Relax,327,99,2147483647,11
1,Relax,327,101,2147483647,9
1,Relax,327,358,2147483647,7
1,Relax,327,359,2147483647,16
1,Relax,327,105,2147483647,25
1,Relax,327,363,2147483647,21
1,Relax,327,109,2147483647,17
1,Relax,327,111,2147483647,15
1,Relax,327,367,2147483647,11
1,Relax,327,113,2147483647,22
1,Relax,327,369,2147483647,19
1,Relax,327,116,2147483647,11
1,Relax,327,382,2147483647,22
1,Relax,327,128,2147483647,16
1,Relax,327,129,2147483647,11
1,Relax,327,130,2147483647,10
1,Relax,327,388,2147483647,8
1,Relax,327,389,2147483647,19
1,Relax,327,390,2147483647,6
1,Relax,327,397,2147483647,6
1,Relax,327,399,2147483647,12
1,Relax,327,405,2147483647,20
1,Relax,327,150,2147483647,17
1,Relax,327,153,2147483647,16
1,Relax,327,416,2147483647,17
1,Relax,327,162,2147483647,20
1,Relax,327,166,2147483647,13
1,Relax,327,425,2147483647,24
1,Relax,327,426,18,9
1,Relax,327,430,2147483647,15
1,Relax,327,432,2147483647,12
1,Relax,327,439,2147483647,6
1,Relax,327,448,2147483647,15
1,Relax,327,197,2147483647,25
1,Relax,327,198,2147483647,14
1,Relax,327,457,2147483647,13
1,Relax,327,204,2147483647,18
1,Relax,327,462,2147483647,19
1,Relax,327,207,2147483647,18
1,Relax,327,469,2147483647,16
1,Relax,327,470,2147483647,8
1,Relax,327,474,2147483647,19
1,Relax,327,219,2147483647,9
1,Relax,327,475,2147483647,20
1,Relax,327,220,2147483647,18
1,Relax,327,476,2147483647,21
1,Relax,327,221,2147483647,9
1,Relax,327,225,2147483647,16
1,Relax,327,226,2147483647,19
1,Relax,327,227,2147483647,8
1,Relax,327,484,2147483647,17
1,Relax,327,485,2147483647,10
1,Relax,327,230,2147483647,24
1,Relax,327,487,2147483647,17
1,Relax,327,490,2147483647,14
1,Relax,327,495,2147483647,25
1,Relax,327,241,2147483647,13
1,Relax,327,244,2147483647,11
1,Relax,327,253,2147483647,22
1,Relax,327,255,2147483647,14
1,Relax,332,8,2147483647,19
1,Relax,332,265,2147483647,6
1,Relax,332,396,2147483647,7
1,Relax,332,143,2147483647,14
1,Relax,332,401,2147483647,12
1,Relax,332,404,2147483647,25
1,Relax,332,149,2147483647,7
1,Relax,332,150,17,7
1,Relax,332,280,2147483647,22
1,Relax,332,282,2147483647,24
1,Relax,332,157,2147483647,20
1,Relax,332,413,2147483647,18
1,Relax,332,30,21,6
1,Relax,332,159,2147483647,6
1,Relax,332,33,2147483647,16
1,Relax,332,161,2147483647,25
1,Relax,332,34,2147483647,12
1,Relax,332,35,2147483647,11
1,Relax,332,421,2147483647,13
1,Relax,332,40,2147483647,20
1,Relax,332,41,2147483647,6
1,Relax,332,169,2147483647,23
1,Relax,332,425,24,23
1,Relax,332,170,2147483647,21
1,Relax,332,45,2147483647,9
1,Relax,332,174,2147483647,14
1,Relax,332,50,2147483647,22
1,Relax,332,307,2147483647,9
1,Relax,332,180,2147483647,8
1,Relax,332,438,2147483647,18
1,Relax,332,57,2147483647,12
1,Relax,332,58,2147483647,7
1,Relax,332,442,2147483647,15
1,Relax,332,315,2147483647,8
1,Relax,332,317,2147483647,11
1,Relax,332,321,2147483647,7
1,Relax,332,449,2147483647,12
1,Relax,332,66,21,20
1,Relax,332,67,2147483647,25
1,Relax,332,68,2147483647,10
1,Relax,332,200,2147483647,19
1,Relax,332,456,2147483647,12
1,Relax,332,202,2147483647,24
1,Relax,332,331,2147483647,16
1,Relax,332,333,2147483647,15
1,Relax,332,462,19,13
1,Relax,332,207,18,9
1,Relax,332,80,2147483647,16
