Iteration,Action,U,V,OldDist,NewDist
1,Relax,209,261,2147483647,4
1,Relax,209,134,2147483647,17
1,Relax,209,167,2147483647,5
1,Relax,209,423,2147483647,14
1,Relax,209,73,2147483647,7
1,Relax,209,12,2147483647,7
1,Relax,209,429,2147483647,11
1,Relax,209,240,2147483647,9
1,Relax,209,400,2147483647,14
1,Relax,209,433,2147483647,13
1,Relax,209,340,2147483647,5
1,Relax,209,470,2147483647,18
1,Relax,209,23,2147483647,15
1,Relax,209,412,2147483647,12
1,Relax,240,0,2147483647,18
1,Relax,240,96,2147483647,15
1,Relax,240,328,2147483647,29
1,Relax,240,298,2147483647,29
1,Relax,240,108,2147483647,20
1,Relax,240,301,2147483647,19
1,Relax,240,397,2147483647,21
1,Relax,240,430,2147483647,10
1,Relax,240,369,2147483647,22
1,Relax,240,82,2147483647,18
1,Relax,240,406,2147483647,11
1,Relax,240,151,2147483647,20
1,Relax,240,409,2147483647,17
1,Relax,240,381,2147483647,17
1,Relax,240,477,2147483647,22
1,Relax,261,33,2147483647,21
1,Relax,261,226,2147483647,22
1,Relax,261,182,2147483647,6
1,Relax,261,263,2147483647,24
1,Relax,261,439,2147483647,22
1,Relax,261,72,2147483647,11
1,Relax,261,40,2147483647,8
1,Relax,261,59,2147483647,5
1,Relax,261,267,2147483647,17
1,Relax,261,44,2147483647,15
1,Relax,261,284,2147483647,8
1,Relax,263,401,2147483647,34
1,Relax,263,276,2147483647,26
1,Relax,263,278,2147483647,32
1,Relax,263,358,2147483647,26
1,Relax,263,237,2147483647,44
1,Relax,263,174,2147483647,35
1,Relax,267,256,2147483647,19
1,Relax,267,162,2147483647,33
1,Relax,267,101,2147483647,37
1,Relax,267,136,2147483647,33
1,Relax,267,296,2147483647,36
1,Relax,267,218,2147483647,27
1,Relax,267,331,2147483647,28
1,Relax,267,93,2147483647,26
1,Relax,276,227,2147483647,33
1,Relax,276,4,2147483647,39
1,Relax,276,379,2147483647,31
1,Relax,276,76,2147483647,37
1,Relax,276,365,2147483647,42
1,Relax,276,206,2147483647,38
1,Relax,278,32,2147483647,47
1,Relax,278,194,2147483647,33
1,Relax,278,418,2147483647,52
1,Relax,278,387,2147483647,48
1,Relax,278,419,2147483647,47
1,Relax,278,8,2147483647,49
1,Relax,278,395,2147483647,42
1,Relax,278,306,2147483647,51
1,Relax,278,147,2147483647,39
1,Relax,278,211,2147483647,45
1,Relax,278,84,2147483647,45
1,Relax,278,25,2147483647,52
1,Relax,278,26,2147483647,51
1,Relax,278,282,2147483647,34
1,Relax,282,193,2147483647,49
1,Relax,282,1,2147483647,51
1,Relax,282,356,2147483647,41
1,Relax,282,69,2147483647,40
1,Relax,282,75,2147483647,54
1,Relax,282,172,2147483647,37
1,Relax,282,143,2147483647,40
1,Relax,282,498,2147483647,44
1,Relax,282,373,2147483647,36
1,Relax,282,118,2147483647,50
1,Relax,282,119,2147483647,46
1,Relax,282,410,2147483647,35
1,Relax,282,350,2147483647,46
1,Relax,284,192,2147483647,19
1,Relax,284,384,2147483647,15
1,Relax,284,113,2147483647,19
1,Relax,284,225,2147483647,20
1,Relax,284,372,2147483647,11
1,Relax,284,280,2147483647,15
1,Relax,284,57,2147483647,14
1,Relax,284,185,2147483647,19
1,Relax,284,26,51,19
1,Relax,284,139,2147483647,11
1,Relax,284,236,2147483647,26
1,Relax,296,161,2147483647,55
1,Relax,296,177,2147483647,49
1,Relax,296,322,2147483647,49
1,Relax,296,131,2147483647,44
1,Relax,296,427,2147483647,43
1,Relax,296,491,2147483647,55
1,Relax,296,141,2147483647,54
1,Relax,296,127,2147483647,41
1,Relax,298,496,2147483647,45
1,Relax,298,232,2147483647,44
1,Relax,298,281,2147483647,39
1,Relax,298,299,2147483647,40
1,Relax,298,315,2147483647,45
1,Relax,298,124,2147483647,36
1,Relax,299,289,2147483647,51
1,Relax,299,323,2147483647,54
1,Relax,299,100,2147483647,53
1,Relax,299,164,2147483647,43
1,Relax,299,7,2147483647,52
1,Relax,299,79,2147483647,54
1,Relax,299,191,2147483647,59
1,Relax,301,466,2147483647,31
1,Relax,301,163,2147483647,36
1,Relax,301,229,2147483647,33
1,Relax,301,233,2147483647,39
1,Relax,301,334,2147483647,26
1,Relax,301,95,2147483647,33
1,Relax,301,271,2147483647,39
1,Relax,306,64,2147483647,69
1,Relax,306,452,2147483647,69
1,Relax,306,21,2147483647,70
1,Relax,306,184,2147483647,66
1,Relax,306,205,2147483647,62
1,Relax,306,158,2147483647,58
1,Relax,315,198,2147483647,47
1,Relax,315,71,2147483647,55
1,Relax,315,487,2147483647,51
1,Relax,315,270,2147483647,61
1,Relax,315,463,2147483647,56
1,Relax,315,49,2147483647,53
1,Relax,315,310,2147483647,49
1,Relax,315,471,2147483647,65
1,Relax,315,476,2147483647,60
1,Relax,322,160,2147483647,58
1,Relax,322,215,2147483647,51
1,Relax,322,398,2147483647,55
1,Relax,322,335,2147483647,59
1,Relax,323,485,2147483647,57
1,Relax,323,399,2147483647,70
1,Relax,323,144,2147483647,73
1,Relax,323,116,2147483647,66
1,Relax,323,87,2147483647,55
1,Relax,323,440,2147483647,67
1,Relax,323,314,2147483647,74
1,Relax,323,187,2147483647,67
1,Relax,323,190,2147483647,73
1,Relax,328,481,2147483647,31
1,Relax,328,164,43,38
1,Relax,328,356,41,40
1,Relax,328,55,2147483647,35
1,Relax,331,2,2147483647,41
1,Relax,331,457,2147483647,33
