Iteration,Action,U,V,OldDist,NewDist
1,Relax,20,2,2147483647,19
1,Relax,20,259,2147483647,7
1,Relax,20,387,2147483647,12
1,Relax,20,260,2147483647,9
1,Relax,20,134,2147483647,19
1,Relax,20,263,2147483647,7
1,Relax,20,11,2147483647,5
1,Relax,20,13,2147483647,15
1,Relax,20,272,2147483647,15
1,Relax,20,27,2147483647,15
1,Relax,20,411,2147483647,3
1,Relax,20,164,2147483647,9
1,Relax,20,423,2147483647,9
1,Relax,20,168,2147483647,14
1,Relax,20,41,2147483647,14
1,Relax,20,304,2147483647,14
1,Relax,20,177,2147483647,6
1,Relax,20,49,2147483647,17
1,Relax,20,52,2147483647,11
1,Relax,20,61,2147483647,13
1,Relax,20,317,2147483647,13
1,Relax,20,321,2147483647,17
1,Relax,20,323,2147483647,20
1,Relax,20,454,2147483647,1
1,Relax,20,199,2147483647,3
1,Relax,20,202,2147483647,11
1,Relax,20,464,2147483647,1
1,Relax,20,81,2147483647,7
1,Relax,20,216,2147483647,4
1,Relax,20,473,2147483647,6
1,Relax,20,219,2147483647,16
1,Relax,20,477,2147483647,12
1,Relax,20,351,2147483647,3
1,Relax,20,223,2147483647,16
1,Relax,20,353,2147483647,2
1,Relax,20,230,2147483647,10
1,Relax,20,486,2147483647,3
1,Relax,20,233,2147483647,8
1,Relax,20,237,2147483647,1
1,Relax,20,366,2147483647,19
1,Relax,20,495,2147483647,19
1,Relax,20,112,2147483647,13
1,Relax,20,240,2147483647,16
1,Relax,20,242,2147483647,7
1,Relax,20,499,2147483647,12
1,Relax,20,117,2147483647,2
1,Relax,20,374,2147483647,2
1,Relax,20,123,2147483647,3
1,Relax,20,126,2147483647,11
1,Relax,20,255,2147483647,17
1,Relax,27,256,2147483647,35
1,Relax,27,129,2147483647,18
1,Relax,27,3,2147483647,27
1,Relax,27,132,2147483647,22
1,Relax,27,391,2147483647,24
1,Relax,27,264,2147483647,23
1,Relax,27,394,2147483647,19
1,Relax,27,143,2147483647,29
1,Relax,27,271,2147483647,30
1,Relax,27,147,2147483647,26
1,Relax,27,276,2147483647,29
1,Relax,27,151,2147483647,29
1,Relax,27,153,2147483647,19
1,Relax,27,410,2147483647,28
1,Relax,27,413,2147483647,17
1,Relax,27,287,2147483647,19
1,Relax,27,417,2147483647,31
1,Relax,27,161,2147483647,17
1,Relax,27,289,2147483647,16
1,Relax,27,162,2147483647,30
1,Relax,27,290,2147483647,29
1,Relax,27,292,2147483647,26
1,Relax,27,422,2147483647,18
1,Relax,27,426,2147483647,24
1,Relax,27,301,2147483647,20
1,Relax,27,302,2147483647,25
1,Relax,27,176,2147483647,34
1,Relax,27,181,2147483647,24
1,Relax,27,54,2147483647,25
1,Relax,27,313,2147483647,30
1,Relax,27,187,2147483647,22
1,Relax,27,445,2147483647,16
1,Relax,27,65,2147483647,19
1,Relax,27,194,2147483647,17
1,Relax,27,67,2147483647,20
1,Relax,27,451,2147483647,31
1,Relax,27,463,2147483647,21
1,Relax,27,213,2147483647,19
1,Relax,27,475,2147483647,21
1,Relax,27,220,2147483647,27
1,Relax,27,348,2147483647,17
1,Relax,27,221,2147483647,17
1,Relax,27,350,2147483647,24
1,Relax,27,352,2147483647,29
1,Relax,27,224,2147483647,29
1,Relax,27,225,2147483647,29
1,Relax,27,354,2147483647,32
1,Relax,27,484,2147483647,22
1,Relax,27,360,2147483647,26
1,Relax,27,369,2147483647,17
1,Relax,27,243,2147483647,24
1,Relax,27,376,2147483647,24
1,Relax,27,127,2147483647,23
1,Relax,41,322,2147483647,21
1,Relax,41,131,2147483647,25
1,Relax,41,452,2147483647,19
1,Relax,41,133,2147483647,27
1,Relax,41,7,2147483647,21
1,Relax,41,135,2147483647,21
1,Relax,41,327,2147483647,17
1,Relax,41,71,2147483647,23
1,Relax,41,8,2147483647,15
1,Relax,41,328,2147483647,24
1,Relax,41,273,2147483647,15
1,Relax,41,18,2147483647,15
1,Relax,41,404,2147483647,23
1,Relax,41,86,2147483647,34
1,Relax,41,471,2147483647,22
1,Relax,41,24,2147483647,16
1,Relax,41,344,2147483647,33
1,Relax,41,345,2147483647,31
1,Relax,41,92,2147483647,24
1,Relax,41,30,2147483647,33
1,Relax,41,481,2147483647,17
1,Relax,41,100,2147483647,31
1,Relax,41,165,2147483647,23
1,Relax,41,229,2147483647,17
1,Relax,41,104,2147483647,25
1,Relax,41,107,2147483647,32
1,Relax,41,491,2147483647,29
1,Relax,41,365,2147483647,26
1,Relax,41,174,2147483647,31
1,Relax,41,432,2147483647,26
1,Relax,41,243,24,19
1,Relax,41,248,2147483647,26
1,Relax,41,186,2147483647,20
1,Relax,49,456,2147483647,19
1,Relax,49,72,2147483647,26
1,Relax,49,392,2147483647,31
1,Relax,49,266,2147483647,23
1,Relax,49,395,2147483647,24
1,Relax,49,12,2147483647,19
1,Relax,49,140,2147483647,32
1,Relax,49,268,2147483647,25
1,Relax,49,205,2147483647,33
1,Relax,49,462,2147483647,26
1,Relax,49,16,2147483647,28
1,Relax,49,341,2147483647,19
1,Relax,49,215,2147483647,19
1,Relax,49,88,2147483647,26
1,Relax,49,410,28,19
1,Relax,49,480,2147483647,27
1,Relax,49,420,2147483647,37
1,Relax,49,361,2147483647,18
1,Relax,49,235,2147483647,26
1,Relax,49,363,2147483647,31
1,Relax,49,427,2147483647,20
1,Relax,49,431,2147483647,37
1,Relax,49,368,2147483647,26
1,Relax,49,432,26,19
1,Relax,49,498,2147483647,18
1,Relax,49,370,2147483647,31
1,Relax,49,51,2147483647,28
1,Relax,49,310,2147483647,36
1,Relax,49,439,2147483647,34
1,Relax,49,188,2147483647,21
1,Relax,49,125,2147483647,32
1,Relax,49,62,2147483647,21
1,Relax,49,191,2147483647,22
1,Relax,49,383,2147483647,29
1,Relax,51,130,2147483647,43
1,Relax,51,196,2147483647,47
1,Relax,51,68,2147483647,30
1,Relax,51,5,2147483647,42
1,Relax,51,201,2147483647,46
1,Relax,51,265,2147483647,34
1,Relax,51,203,2147483647,33
1,Relax,51,77,2147483647,34
1,Relax,51,80,2147483647,41
1,Relax,51,467,2147483647,44
1,Relax,51,275,2147483647,31
1,Relax,51,152,2147483647,47
1,Relax,51,94,2147483647,36
1,Relax,51,159,2147483647,37
1,Relax,51,32,2147483647,30
1,Relax,51,38,2147483647,46
1,Relax,51,167,2147483647,47
1,Relax,51,295,2147483647,44
1,Relax,51,40,2147483647,43
1,Relax,51,488,2147483647,39
1,Relax,51,425,2147483647,36
1,Relax,51,42,2147483647,37
1,Relax,51,172,2147483647,40
1,Relax,51,429,2147483647,33
1,Relax,51,58,2147483647,47
1,Relax,51,315,2147483647,31
1,Relax,51,379,2147483647,30
1,Relax,51,125,32,29
1,Relax,51,318,2147483647,30
1,Relax,52,1,2147483647,23
1,Relax,52,386,2147483647,28
1,Relax,52,131,25,15
1,Relax,52,388,2147483647,19
1,Relax,52,133,27,17
1,Relax,52,262,2147483647,21
1,Relax,52,397,2147483647,14
1,Relax,52,398,2147483647,16
1,Relax,52,400,2147483647,30
1,Relax,52,22,2147483647,19
1,Relax,52,278,2147483647,19
1,Relax,52,291,2147483647,15
1,Relax,52,167,47,29
1,Relax,52,169,2147483647,16
1,Relax,52,170,2147483647,17
1,Relax,52,173,2147483647,26
1,Relax,52,303,2147483647,16
1,Relax,52,305,2147483647,18
1,Relax,52,50,2147483647,14
1,Relax,52,179,2147483647,20
1,Relax,52,182,2147483647,28
1,Relax,52,310,36,15
1,Relax,52,311,2147483647,31
1,Relax,52,439,34,15
1,Relax,52,315,31,25
1,Relax,52,193,2147483647,22
1,Relax,52,68,30,26
1,Relax,52,70,2147483647,30
1,Relax,52,200,2147483647,14
1,Relax,52,72,26,20
1,Relax,52,73,2147483647,13
1,Relax,52,457,2147483647,13
1,Relax,52,329,2147483647,15
1,Relax,52,458,2147483647,14
1,Relax,52,203,33,20
1,Relax,52,205,33,15
1,Relax,52,78,2147483647,12
1,Relax,52,334,2147483647,29
1,Relax,52,462,26,14
1,Relax,52,465,2147483647,29
1,Relax,52,85,2147483647,28
1,Relax,52,342,2147483647,28
1,Relax,52,89,2147483647,30
1,Relax,52,474,2147483647,24
