Iteration,Action,U,V,OldDist,NewDist
2,Relax,43,76,12,9
2,Relax,43,47,18,15
2,Relax,43,18,18,10
2,Relax,43,22,19,16
2,Relax,43,24,24,12
2,Relax,43,58,23,17
2,Relax,43,60,12,7
2,Relax,44,40,12,9
2,Relax,44,52,17,15
2,Relax,45,81,19,14
2,Relax,46,72,13,3
2,Relax,46,41,7,2
2,Relax,46,73,25,21
2,Relax,46,78,19,17
2,Relax,46,59,17,10
2,Relax,46,92,15,4
2,Relax,46,94,15,7
2,Relax,48,85,17,12
2,Relax,49,67,9,3
2,Relax,49,36,20,12
2,Relax,49,40,9,6
2,Relax,49,44,7,5
2,Relax,49,45,13,10
2,Relax,49,87,8,5
2,Relax,49,29,21,6
2,Relax,50,47,15,14
2,Relax,51,73,21,13
2,Relax,51,79,17,11
2,Relax,51,81,14,9
2,Relax,53,88,14,8
2,Relax,53,56,14,12
2,Relax,53,58,17,12
2,Relax,54,38,11,7
2,Relax,54,9,10,3
2,Relax,54,12,9,8
2,Relax,54,17,9,7
2,Relax,54,57,16,14
2,Relax,55,6,17,11
2,Relax,55,71,11,10
2,Relax,55,83,14,13
2,Relax,56,15,15,14
2,Relax,59,78,17,14
2,Relax,60,21,14,11
2,Relax,63,64,12,10
2,Relax,63,34,13,9
2,Relax,64,61,18,15
2,Relax,65,90,16,15
2,Relax,67,73,13,8
2,Relax,67,77,11,10
2,Relax,67,57,14,12
2,Relax,67,91,6,5
2,Relax,68,79,11,9
2,Relax,68,20,14,11
2,Relax,68,23,14,13
2,Relax,70,14,24,15
2,Relax,71,27,13,12
2,Relax,72,6,11,10
2,Relax,72,52,15,7
2,Relax,72,22,16,11
2,Relax,73,66,14,9
2,Relax,73,99,17,16
2,Relax,75,20,11,7
2,Relax,75,59,10,9
2,Relax,75,30,12,7
2,Relax,80,64,10,7
2,Relax,80,65,10,8
2,Relax,80,79,9,5
2,Relax,81,14,15,11
2,Relax,82,42,15,7
2,Relax,82,14,11,9
2,Relax,82,47,14,10
2,Relax,84,99,16,11
2,Relax,85,69,20,13
2,Relax,86,0,11,6
2,Relax,86,98,8,7
2,Relax,86,68,8,6
2,Relax,86,15,14,11
2,Relax,86,47,10,5
2,Relax,86,90,15,9
2,Relax,87,96,18,15
2,Relax,87,4,10,9
2,Relax,87,83,13,9
2,Relax,89,96,15,11
2,Relax,91,11,9,8
2,Relax,91,84,9,8
2,Relax,92,38,7,6
2,Relax,92,71,10,6
2,Relax,92,7,10,9
2,Relax,92,57,12,8
2,Relax,93,99,11,8
2,Relax,93,69,13,8
2,Relax,93,76,9,6
2,Relax,93,18,10,4
2,Relax,93,85,12,4
2,Relax,94,61,15,11
2,Relax,97,2,9,7
2,Relax,97,89,10,7
2,Relax,98,4,9,8
2,Relax,99,33,13,11
3,Relax,4,58,12,11
3,Relax,9,96,11,4
3,Relax,9,17,7,4
3,Relax,18,23,13,8
3,Relax,18,57,8,6
3,Relax,18,58,11,8
3,Relax,18,94,7,6
3,Relax,20,6,10,8
3,Relax,26,50,11,10
3,Relax,26,22,11,10
3,Relax,26,61,11,9
3,Relax,30,37,11,8
3,Relax,38,77,10,7
3,Relax,38,83,9,7
3,Relax,38,56,12,7
3,Relax,41,98,7,3
3,Relax,42,33,11,9
3,Relax,44,84,8,7
3,Relax,47,50,10,8
3,Relax,56,15,11,9
3,Relax,57,27,12,11
3,Relax,59,78,14,13
3,Relax,69,22,10,9
3,Relax,71,7,9,7
3,Relax,71,27,11,8
3,Relax,85,0,6,5
3,Relax,85,69,8,5
3,Relax,85,48,10,6
3,Relax,96,89,7,5
3,Relax,98,2,7,4
3,Relax,98,4,8,4
3,Relax,98,74,7,6
4,Relax,0,36,12,11
4,Relax,0,26,8,7
4,Relax,2,33,9,8
4,Relax,2,97,6,5
4,Relax,2,19,8,5
4,Relax,4,39,9,8
4,Relax,4,58,8,7
4,Relax,19,39,8,7
4,Relax,19,84,7,6
4,Relax,26,61,9,8
4,Relax,69,22,9,6
4,Relax,89,6,8,6
5,Relax,6,24,12,11
