Iteration,Action,U,V,OldDist,NewDist
1,Relax,71,257,2147483647,2
1,Relax,71,260,2147483647,5
1,Relax,71,5,2147483647,12
1,Relax,71,453,2147483647,6
1,Relax,71,455,2147483647,15
1,Relax,71,8,2147483647,18
1,Relax,71,201,2147483647,11
1,Relax,71,73,2147483647,15
1,Relax,71,329,2147483647,3
1,Relax,71,459,2147483647,11
1,Relax,71,461,2147483647,19
1,Relax,71,463,2147483647,7
1,Relax,71,210,2147483647,2
1,Relax,71,402,2147483647,5
1,Relax,71,148,2147483647,20
1,Relax,71,404,2147483647,20
1,Relax,71,213,2147483647,10
1,Relax,71,342,2147483647,3
1,Relax,71,406,2147483647,11
1,Relax,71,26,2147483647,19
1,Relax,71,219,2147483647,12
1,Relax,71,92,2147483647,8
1,Relax,71,348,2147483647,7
1,Relax,71,223,2147483647,7
1,Relax,71,351,2147483647,13
1,Relax,71,415,2147483647,5
1,Relax,71,164,2147483647,6
1,Relax,71,357,2147483647,20
1,Relax,71,101,2147483647,11
1,Relax,71,421,2147483647,4
1,Relax,71,103,2147483647,10
1,Relax,71,487,2147483647,11
1,Relax,71,168,2147483647,20
1,Relax,71,171,2147483647,5
1,Relax,71,430,2147483647,17
1,Relax,71,304,2147483647,4
1,Relax,71,241,2147483647,17
1,Relax,71,51,2147483647,18
1,Relax,71,52,2147483647,3
1,Relax,71,372,2147483647,18
1,Relax,71,116,2147483647,9
1,Relax,71,53,2147483647,7
1,Relax,71,377,2147483647,8
1,Relax,71,441,2147483647,13
1,Relax,71,188,2147483647,11
1,Relax,73,0,2147483647,27
1,Relax,73,266,2147483647,20
1,Relax,73,396,2147483647,16
1,Relax,73,140,2147483647,34
1,Relax,73,141,2147483647,24
1,Relax,73,15,2147483647,33
1,Relax,73,146,2147483647,20
1,Relax,73,154,2147483647,16
1,Relax,73,27,2147483647,31
1,Relax,73,418,2147483647,17
1,Relax,73,292,2147483647,34
1,Relax,73,422,2147483647,31
1,Relax,73,295,2147483647,29
1,Relax,73,43,2147483647,28
1,Relax,73,45,2147483647,23
1,Relax,73,176,2147483647,27
1,Relax,73,306,2147483647,33
1,Relax,73,434,2147483647,31
1,Relax,73,61,2147483647,20
1,Relax,73,317,2147483647,29
1,Relax,73,446,2147483647,33
1,Relax,73,191,2147483647,16
1,Relax,73,449,2147483647,32
1,Relax,73,197,2147483647,18
1,Relax,73,454,2147483647,19
1,Relax,73,326,2147483647,32
1,Relax,73,456,2147483647,34
1,Relax,73,75,2147483647,20
1,Relax,73,204,2147483647,23
1,Relax,73,207,2147483647,22
1,Relax,73,335,2147483647,32
1,Relax,73,211,2147483647,22
1,Relax,73,470,2147483647,23
1,Relax,73,343,2147483647,31
1,Relax,73,216,2147483647,19
1,Relax,73,222,2147483647,32
1,Relax,73,478,2147483647,35
1,Relax,73,480,2147483647,34
1,Relax,73,228,2147483647,32
1,Relax,73,231,2147483647,31
1,Relax,73,107,2147483647,17
1,Relax,73,365,2147483647,21
1,Relax,73,494,2147483647,21
1,Relax,73,244,2147483647,28
1,Relax,73,249,2147483647,21
1,Relax,73,380,2147483647,31
1,Relax,73,253,2147483647,35
1,Relax,73,383,2147483647,33
1,Relax,75,384,2147483647,31
1,Relax,75,385,2147483647,40
1,Relax,75,390,2147483647,30
1,Relax,75,137,2147483647,29
1,Relax,75,139,2147483647,25
1,Relax,75,143,2147483647,27
1,Relax,75,16,2147483647,25
1,Relax,75,150,2147483647,38
1,Relax,75,29,2147483647,23
1,Relax,75,289,2147483647,26
1,Relax,75,38,2147483647,35
1,Relax,75,294,2147483647,24
1,Relax,75,426,2147483647,39
1,Relax,75,298,2147483647,39
1,Relax,75,427,2147483647,25
1,Relax,75,431,2147483647,34
1,Relax,75,186,2147483647,34
1,Relax,75,60,2147483647,26
1,Relax,75,62,2147483647,31
1,Relax,75,320,2147483647,24
1,Relax,75,193,2147483647,38
1,Relax,75,194,2147483647,33
1,Relax,75,451,2147483647,40
1,Relax,75,68,2147483647,26
1,Relax,75,324,2147483647,28
1,Relax,75,70,2147483647,25
1,Relax,75,327,2147483647,40
1,Relax,75,72,2147483647,26
1,Relax,75,202,2147483647,25
