Iteration,Action,U,V,OldDist,NewDist
1,Relax,304,0,2147483647,16
1,Relax,304,130,2147483647,13
1,Relax,304,259,2147483647,13
1,Relax,304,390,2147483647,3
1,Relax,304,263,2147483647,2
1,Relax,304,12,2147483647,8
1,Relax,304,140,2147483647,8
1,Relax,304,13,2147483647,8
1,Relax,304,397,2147483647,5
1,Relax,304,270,2147483647,12
1,Relax,304,398,2147483647,14
1,Relax,304,143,2147483647,3
1,Relax,304,17,2147483647,2
1,Relax,304,19,2147483647,16
1,Relax,304,403,2147483647,4
1,Relax,304,20,2147483647,14
1,Relax,304,405,2147483647,13
1,Relax,304,22,2147483647,6
1,Relax,304,23,2147483647,6
1,Relax,304,279,2147483647,15
1,Relax,304,282,2147483647,17
1,Relax,304,411,2147483647,9
1,Relax,304,412,2147483647,13
1,Relax,304,285,2147483647,6
1,Relax,304,289,2147483647,4
1,Relax,304,162,2147483647,5
1,Relax,304,294,2147483647,18
1,Relax,304,38,2147483647,17
1,Relax,304,40,2147483647,6
1,Relax,304,296,2147483647,14
1,Relax,304,42,2147483647,3
1,Relax,304,170,2147483647,12
1,Relax,304,43,2147483647,8
1,Relax,304,303,2147483647,8
1,Relax,304,431,2147483647,1
1,Relax,304,432,2147483647,9
1,Relax,304,435,2147483647,1
1,Relax,304,307,2147483647,2
1,Relax,304,53,2147483647,6
1,Relax,304,438,2147483647,19
1,Relax,304,440,2147483647,2
1,Relax,304,58,2147483647,12
1,Relax,304,442,2147483647,7
1,Relax,304,316,2147483647,17
1,Relax,304,61,2147483647,11
1,Relax,304,192,2147483647,7
1,Relax,304,321,2147483647,2
1,Relax,304,67,2147483647,4
1,Relax,304,452,2147483647,17
1,Relax,304,197,2147483647,15
1,Relax,304,198,2147483647,14
1,Relax,304,454,2147483647,8
1,Relax,304,201,2147483647,12
1,Relax,304,457,2147483647,16
1,Relax,304,333,2147483647,2
1,Relax,304,463,2147483647,15
1,Relax,304,208,2147483647,3
1,Relax,304,336,2147483647,10
1,Relax,304,337,2147483647,12
1,Relax,304,82,2147483647,11
1,Relax,304,210,2147483647,4
1,Relax,304,339,2147483647,5
1,Relax,304,468,2147483647,3
1,Relax,304,214,2147483647,3
1,Relax,304,471,2147483647,11
1,Relax,304,474,2147483647,8
1,Relax,304,347,2147483647,15
1,Relax,304,220,2147483647,20
1,Relax,304,349,2147483647,13
1,Relax,304,96,2147483647,13
1,Relax,304,225,2147483647,18
1,Relax,304,226,2147483647,10
1,Relax,304,354,2147483647,18
1,Relax,304,483,2147483647,12
1,Relax,304,228,2147483647,12
1,Relax,304,100,2147483647,6
1,Relax,304,102,2147483647,20
1,Relax,304,488,2147483647,16
1,Relax,304,491,2147483647,7
1,Relax,304,366,2147483647,10
1,Relax,304,494,2147483647,9
1,Relax,304,111,2147483647,3
1,Relax,304,112,2147483647,11
1,Relax,304,241,2147483647,15
1,Relax,304,497,2147483647,5
1,Relax,304,119,2147483647,6
1,Relax,304,125,2147483647,17
1,Relax,304,255,2147483647,15
1,Relax,304,383,2147483647,9
1,Relax,307,384,2147483647,6
1,Relax,307,137,2147483647,7
1,Relax,307,393,2147483647,13
1,Relax,307,11,2147483647,7
1,Relax,307,396,2147483647,9
1,Relax,307,399,2147483647,3
1,Relax,307,401,2147483647,6
1,Relax,307,18,2147483647,18
1,Relax,307,274,2147483647,4
1,Relax,307,150,2147483647,19
1,Relax,307,279,15,4
1,Relax,307,408,2147483647,10
1,Relax,307,281,2147483647,5
1,Relax,307,153,2147483647,11
1,Relax,307,282,17,3
1,Relax,307,410,2147483647,21
1,Relax,307,155,2147483647,19
1,Relax,307,283,2147483647,20
1,Relax,307,284,2147483647,20
1,Relax,307,286,2147483647,4
1,Relax,307,287,2147483647,22
1,Relax,307,415,2147483647,13
1,Relax,307,417,2147483647,8
1,Relax,307,290,2147483647,9
1,Relax,307,424,2147483647,19
1,Relax,307,169,2147483647,10
1,Relax,307,297,2147483647,13
1,Relax,307,171,2147483647,8
1,Relax,307,429,2147483647,16
1,Relax,307,179,2147483647,18
1,Relax,307,310,2147483647,10
1,Relax,307,55,2147483647,6
1,Relax,307,312,2147483647,9
1,Relax,307,57,2147483647,12
1,Relax,307,59,2147483647,8
1,Relax,307,446,2147483647,11
1,Relax,307,448,2147483647,17
1,Relax,307,193,2147483647,14
1,Relax,307,65,2147483647,19
1,Relax,307,194,2147483647,15
1,Relax,307,450,2147483647,13
1,Relax,307,195,2147483647,15
1,Relax,307,452,17,8
1,Relax,307,70,2147483647,3
1,Relax,307,326,2147483647,3
1,Relax,307,73,2147483647,21
1,Relax,307,329,2147483647,7
1,Relax,307,74,2147483647,22
1,Relax,307,205,2147483647,12
1,Relax,307,335,2147483647,11
1,Relax,307,465,2147483647,9
1,Relax,307,466,2147483647,5
1,Relax,307,212,2147483647,22
1,Relax,307,469,2147483647,14
1,Relax,307,88,2147483647,15
1,Relax,307,472,2147483647,21
1,Relax,307,89,2147483647,22
1,Relax,307,93,2147483647,11
1,Relax,307,222,2147483647,10
1,Relax,307,354,18,14
1,Relax,307,228,12,3
1,Relax,307,103,2147483647,5
1,Relax,307,231,2147483647,19
1,Relax,307,487,2147483647,6
1,Relax,307,236,2147483647,10
1,Relax,307,240,2147483647,7
1,Relax,307,496,2147483647,18
1,Relax,307,114,2147483647,19
1,Relax,307,242,2147483647,15
1,Relax,307,499,2147483647,18
1,Relax,307,246,2147483647,15
1,Relax,307,374,2147483647,12
1,Relax,307,247,2147483647,6
1,Relax,307,249,2147483647,19
1,Relax,307,380,2147483647,11
1,Relax,310,256,2147483647,28
1,Relax,310,129,2147483647,26
1,Relax,310,3,2147483647,29
1,Relax,310,387,2147483647,13
1,Relax,310,5,2147483647,26
1,Relax,310,134,2147483647,18
1,Relax,310,9,2147483647,22
1,Relax,310,267,2147483647,21
1,Relax,310,268,2147483647,17
1,Relax,310,142,2147483647,11
1,Relax,310,15,2147483647,27
1,Relax,310,147,2147483647,14
1,Relax,310,406,2147483647,25
1,Relax,310,26,2147483647,13
1,Relax,310,414,2147483647,21
1,Relax,310,288,2147483647,25
1,Relax,310,419,2147483647,12
1,Relax,310,37,2147483647,28
1,Relax,310,425,2147483647,25
1,Relax,310,177,2147483647,13
1,Relax,310,50,2147483647,17
1,Relax,310,181,2147483647,17
1,Relax,310,437,2147483647,30
1,Relax,310,438,19,15
1,Relax,310,183,2147483647,21
1,Relax,310,311,2147483647,15
1,Relax,310,184,2147483647,20
1,Relax,310,188,2147483647,27
1,Relax,310,451,2147483647,19
1,Relax,310,68,2147483647,29
1,Relax,310,196,2147483647,14
1,Relax,310,325,2147483647,14
1,Relax,310,455,2147483647,24
1,Relax,310,73,21,14
1,Relax,310,202,2147483647,17
1,Relax,310,206,2147483647,27
1,Relax,310,462,2147483647,12
1,Relax,310,81,2147483647,13
1,Relax,310,470,2147483647,19
1,Relax,310,89,22,19
1,Relax,310,345,2147483647,13
1,Relax,310,218,2147483647,12
1,Relax,310,99,2147483647,20
1,Relax,310,485,2147483647,19
1,Relax,310,230,2147483647,11
1,Relax,310,486,2147483647,18
1,Relax,310,232,2147483647,27
1,Relax,310,360,2147483647,11
1,Relax,310,490,2147483647,22
1,Relax,310,364,2147483647,19
1,Relax,310,492,2147483647,26
1,Relax,310,242,15,11
1,Relax,310,498,2147483647,19
1,Relax,310,371,2147483647,26
1,Relax,310,116,2147483647,27
1,Relax,310,372,2147483647,26
1,Relax,310,120,2147483647,27
1,Relax,310,250,2147483647,18
1,Relax,310,378,2147483647,16
