Iteration,Action,U,V,OldDist,NewDist
1,Relax,3,66,2147483647,9
1,Relax,3,60,2147483647,18
1,Relax,60,86,2147483647,23
1,Relax,60,61,2147483647,29
1,Relax,61,53,2147483647,36
1,Relax,66,58,2147483647,10
1,Relax,86,81,2147483647,35
1,Relax,86,67,2147483647,27
1,Relax,86,11,2147483647,32
2,Relax,11,55,2147483647,38
2,Relax,11,47,2147483647,39
2,Relax,53,4,2147483647,38
2,Relax,53,8,2147483647,38
2,Relax,53,78,2147483647,49
2,Relax,55,48,2147483647,52
2,Relax,55,74,2147483647,40
2,Relax,55,28,2147483647,54
2,Relax,55,44,2147483647,42
2,Relax,55,79,2147483647,49
2,Relax,58,52,2147483647,27
2,Relax,67,37,2147483647,31
2,Relax,67,71,2147483647,30
2,Relax,67,91,2147483647,28
2,Relax,67,79,49,46
2,Relax,71,17,2147483647,43
2,Relax,71,69,2147483647,31
2,Relax,74,98,2147483647,56
2,Relax,74,19,2147483647,54
2,Relax,74,36,2147483647,46
2,Relax,74,87,2147483647,53
2,Relax,78,80,2147483647,51
2,Relax,78,57,2147483647,56
2,Relax,78,45,2147483647,62
2,Relax,78,77,2147483647,59
2,Relax,79,83,2147483647,50
2,Relax,79,87,53,50
2,Relax,80,64,2147483647,54
2,Relax,80,6,2147483647,57
2,Relax,83,34,2147483647,64
2,Relax,83,77,59,57
2,Relax,87,65,2147483647,64
2,Relax,87,41,2147483647,58
2,Relax,87,62,2147483647,55
2,Relax,87,14,2147483647,68
2,Relax,91,45,62,33
3,Relax,4,92,2147483647,48
3,Relax,4,77,57,40
3,Relax,4,63,2147483647,58
3,Relax,6,85,2147483647,68
3,Relax,8,43,2147483647,55
3,Relax,14,72,2147483647,77
3,Relax,17,32,2147483647,53
3,Relax,17,35,2147483647,55
3,Relax,19,96,2147483647,71
3,Relax,19,5,2147483647,63
3,Relax,19,38,2147483647,65
3,Relax,28,51,2147483647,68
3,Relax,34,82,2147483647,65
3,Relax,34,23,2147483647,66
3,Relax,34,13,2147483647,65
3,Relax,34,14,68,65
3,Relax,35,40,2147483647,59
3,Relax,43,50,2147483647,57
3,Relax,44,93,2147483647,48
3,Relax,45,97,2147483647,49
3,Relax,45,78,49,46
3,Relax,50,94,2147483647,74
3,Relax,51,54,2147483647,79
3,Relax,52,20,2147483647,46
3,Relax,54,12,2147483647,86
3,Relax,63,22,2147483647,68
3,Relax,63,73,2147483647,66
3,Relax,65,39,2147483647,83
3,Relax,65,95,2147483647,77
3,Relax,69,65,64,36
3,Relax,69,98,56,48
3,Relax,77,83,50,47
3,Relax,77,40,59,43
3,Relax,78,80,51,48
3,Relax,78,57,56,53
3,Relax,80,64,54,51
3,Relax,80,6,57,54
3,Relax,83,34,64,61
3,Relax,93,21,2147483647,57
3,Relax,94,27,2147483647,92
3,Relax,95,25,2147483647,93
3,Relax,95,42,2147483647,88
3,Relax,96,16,2147483647,72
4,Relax,5,76,2147483647,67
4,Relax,6,85,68,65
4,Relax,12,70,2147483647,89
4,Relax,12,88,2147483647,103
4,Relax,13,88,103,80
4,Relax,13,30,2147483647,83
4,Relax,14,72,77,74
4,Relax,16,84,2147483647,84
4,Relax,34,82,65,62
4,Relax,34,23,66,63
4,Relax,34,13,65,62
4,Relax,34,14,65,62
4,Relax,40,35,55,47
4,Relax,40,38,65,51
4,Relax,42,68,2147483647,99
4,Relax,65,39,83,55
4,Relax,65,95,77,49
4,Relax,68,0,2147483647,106
4,Relax,76,7,2147483647,87
4,Relax,76,90,2147483647,86
4,Relax,76,30,83,80
4,Relax,76,15,2147483647,71
4,Relax,88,75,2147483647,82
4,Relax,95,25,93,65
4,Relax,95,42,88,60
5,Relax,13,88,80,77
5,Relax,14,72,74,71
5,Relax,42,68,99,71
5,Relax,68,0,106,78
5,Relax,88,75,82,79
