Iteration,Action,U,V,OldDist,NewDist
1,Relax,66,16,2147483647,8
1,Relax,66,64,2147483647,13
1,Relax,66,33,2147483647,17
1,Relax,66,98,2147483647,14
1,Relax,66,43,2147483647,18
1,Relax,66,13,2147483647,11
1,Relax,66,77,2147483647,2
1,Relax,66,46,2147483647,15
1,Relax,77,96,2147483647,12
1,Relax,77,97,2147483647,14
1,Relax,77,34,2147483647,3
1,Relax,77,99,2147483647,7
1,Relax,77,7,2147483647,11
1,Relax,77,39,2147483647,5
1,Relax,77,40,2147483647,10
1,Relax,77,72,2147483647,5
1,Relax,77,20,2147483647,15
1,Relax,77,21,2147483647,20
1,Relax,77,54,2147483647,14
1,Relax,77,23,2147483647,17
1,Relax,77,90,2147483647,12
1,Relax,77,62,2147483647,14
1,Relax,90,32,2147483647,19
1,Relax,90,0,2147483647,28
1,Relax,90,2,2147483647,24
1,Relax,90,5,2147483647,24
1,Relax,90,87,2147483647,13
1,Relax,90,41,2147483647,27
1,Relax,90,43,18,14
1,Relax,90,15,2147483647,24
1,Relax,90,47,2147483647,14
1,Relax,96,8,2147483647,19
1,Relax,96,10,2147483647,18
1,Relax,96,42,2147483647,19
1,Relax,96,11,2147483647,25
1,Relax,96,19,2147483647,24
1,Relax,96,57,2147483647,14
1,Relax,96,59,2147483647,27
1,Relax,96,95,2147483647,20
1,Relax,97,49,2147483647,27
1,Relax,97,65,2147483647,18
1,Relax,97,35,2147483647,30
1,Relax,97,85,2147483647,18
1,Relax,97,60,2147483647,27
1,Relax,97,76,2147483647,28
1,Relax,97,45,2147483647,22
1,Relax,97,63,2147483647,24
1,Relax,98,70,2147483647,22
1,Relax,98,74,2147483647,31
1,Relax,98,75,2147483647,31
1,Relax,98,79,2147483647,31
1,Relax,98,17,2147483647,21
1,Relax,98,18,2147483647,17
1,Relax,98,22,2147483647,15
1,Relax,98,56,2147483647,34
1,Relax,98,25,2147483647,30
1,Relax,98,63,24,16
1,Relax,99,20,15,13
1,Relax,99,68,2147483647,27
1,Relax,99,89,2147483647,26
1,Relax,99,42,19,17
1,Relax,99,91,2147483647,9
1,Relax,99,44,2147483647,17
1,Relax,99,29,2147483647,19
1,Relax,99,46,15,12
2,Relax,0,1,2147483647,31
2,Relax,0,27,2147483647,42
2,Relax,0,14,2147483647,31
2,Relax,1,67,2147483647,39
2,Relax,1,9,2147483647,41
2,Relax,1,12,2147483647,32
2,Relax,1,94,2147483647,37
2,Relax,2,3,2147483647,26
2,Relax,2,53,2147483647,31
2,Relax,2,55,2147483647,35
2,Relax,3,81,2147483647,38
2,Relax,3,55,35,28
2,Relax,3,26,2147483647,42
2,Relax,5,81,38,27
2,Relax,5,61,2147483647,29
2,Relax,5,78,2147483647,42
2,Relax,7,1,31,26
2,Relax,7,33,17,14
2,Relax,7,3,26,24
2,Relax,7,80,2147483647,30
2,Relax,7,86,2147483647,12
2,Relax,7,88,2147483647,22
2,Relax,7,93,2147483647,24
2,Relax,8,76,28,21
2,Relax,8,51,2147483647,33
2,Relax,8,27,42,22
2,Relax,8,30,2147483647,20
2,Relax,9,48,2147483647,49
2,Relax,9,58,2147483647,43
2,Relax,10,48,49,28
2,Relax,10,51,33,30
2,Relax,10,67,39,32
2,Relax,10,74,31,19
2,Relax,10,31,2147483647,21
2,Relax,11,37,2147483647,30
2,Relax,11,75,31,30
2,Relax,12,50,2147483647,44
2,Relax,12,83,2147483647,33
2,Relax,13,71,2147483647,17
2,Relax,13,31,21,18
2,Relax,14,24,2147483647,42
2,Relax,15,52,2147483647,28
2,Relax,16,17,21,16
2,Relax,16,82,2147483647,11
2,Relax,16,37,30,28
2,Relax,16,6,2147483647,26
2,Relax,16,55,28,9
2,Relax,16,59,27,10
2,Relax,16,78,42,18
2,Relax,17,6,26,18
2,Relax,18,67,32,29
2,Relax,19,83,33,29
2,Relax,19,4,2147483647,38
2,Relax,20,92,2147483647,14
2,Relax,20,28,2147483647,28
2,Relax,20,94,37,28
2,Relax,21,38,2147483647,38
2,Relax,22,81,27,25
2,Relax,22,3,24,17
2,Relax,22,24,42,31
2,Relax,23,1,26,23
2,Relax,23,70,22,18
2,Relax,23,89,26,22
2,Relax,26,73,2147483647,43
2,Relax,27,69,2147483647,40
2,Relax,27,9,41,31
2,Relax,27,51,30,29
2,Relax,29,73,43,30
2,Relax,29,61,29,27
2,Relax,30,36,2147483647,31
2,Relax,30,94,28,27
2,Relax,31,35,30,23
2,Relax,31,75,30,23
2,Relax,31,14,31,21
2,Relax,32,25,30,27
2,Relax,32,26,42,28
2,Relax,33,83,29,18
2,Relax,34,5,24,5
2,Relax,34,37,28,6
2,Relax,34,12,32,5
2,Relax,34,60,27,19
2,Relax,34,30,20,5
2,Relax,34,78,18,10
2,Relax,34,79,31,21
2,Relax,35,50,44,24
2,Relax,35,26,28,24
2,Relax,37,49,27,23
2,Relax,37,11,25,11
2,Relax,37,27,22,14
2,Relax,37,61,27,22
2,Relax,39,96,12,9
2,Relax,39,15,24,15
2,Relax,39,89,22,20
2,Relax,39,95,20,11
2,Relax,41,84,2147483647,45
2,Relax,42,68,27,21
2,Relax,42,56,34,32
2,Relax,43,9,31,25
2,Relax,43,48,28,17
2,Relax,43,19,24,20
2,Relax,43,51,29,23
2,Relax,43,84,45,31
2,Relax,43,58,43,28
2,Relax,43,93,24,19
2,Relax,43,94,27,19
2,Relax,45,80,30,25
2,Relax,45,53,31,28
2,Relax,46,93,19,15
2,Relax,46,79,21,15
2,Relax,47,35,23,18
2,Relax,47,51,23,16
2,Relax,49,28,28,24
2,Relax,50,58,28,25
2,Relax,51,36,31,21
2,Relax,51,61,22,19
2,Relax,54,80,25,20
2,Relax,54,25,27,21
2,Relax,54,73,30,22
2,Relax,55,2,24,20
2,Relax,55,3,17,11
2,Relax,55,74,19,12
2,Relax,59,50,24,18
2,Relax,59,56,32,26
2,Relax,60,38,38,29
2,Relax,61,4,38,20
2,Relax,62,69,40,16
2,Relax,62,8,19,15
2,Relax,62,76,21,18
2,Relax,62,19,20,16
2,Relax,62,52,28,15
2,Relax,62,89,20,18
2,Relax,63,0,28,21
2,Relax,63,35,18,17
2,Relax,63,49,23,17
2,Relax,64,85,18,16
2,Relax,64,25,21,19
2,Relax,68,75,23,22
2,Relax,72,51,16,10
