Iteration,Action,U,V,OldDist,NewDist
2,Relax,40,58,25,22
2,Relax,43,21,18,17
2,Relax,43,23,18,17
2,Relax,44,2,19,14
2,Relax,44,53,19,13
2,Relax,44,62,38,20
2,Relax,53,46,16,15
2,Relax,55,51,22,18
2,Relax,57,47,31,19
2,Relax,61,48,24,22
2,Relax,61,17,23,19
2,Relax,61,14,19,18
2,Relax,65,68,29,25
2,Relax,65,6,21,19
2,Relax,65,12,19,18
2,Relax,66,68,25,20
2,Relax,66,39,20,15
2,Relax,66,28,24,15
2,Relax,72,3,19,16
2,Relax,76,16,21,20
2,Relax,76,82,21,16
2,Relax,76,51,18,17
2,Relax,89,85,20,18
2,Relax,90,82,16,13
2,Relax,90,66,14,12
2,Relax,93,98,29,24
2,Relax,99,33,21,20
3,Relax,0,26,18,17
3,Relax,1,33,20,18
3,Relax,1,93,21,14
3,Relax,2,23,17,15
3,Relax,2,78,20,16
3,Relax,3,64,24,21
3,Relax,3,14,18,17
3,Relax,20,16,20,18
3,Relax,23,74,19,16
3,Relax,33,18,21,20
3,Relax,39,37,21,16
3,Relax,39,75,22,17
3,Relax,66,68,20,18
3,Relax,66,39,15,13
3,Relax,66,72,15,13
3,Relax,66,28,15,13
3,Relax,72,3,16,14
3,Relax,72,4,17,15
3,Relax,93,98,24,17
4,Relax,3,64,21,19
4,Relax,3,14,17,15
4,Relax,4,15,19,17
4,Relax,14,80,19,18
4,Relax,15,10,19,18
4,Relax,16,18,20,19
4,Relax,37,79,26,25
4,Relax,39,37,16,14
4,Relax,39,11,17,16
4,Relax,39,75,17,15
4,Relax,39,51,17,15
4,Relax,39,54,23,21
4,Relax,51,55,17,16
4,Relax,75,71,21,20
4,Relax,80,86,24,23
5,Relax,37,79,25,23
