Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
0,Pop,57,,,,,,0
1,Relax,57,65,2147483647,12,7,19,1
2,Relax,57,34,2147483647,17,24,41,2
3,Relax,57,3,2147483647,18,55,73,3
4,Relax,57,35,2147483647,15,23,38,4
5,Relax,57,67,2147483647,9,9,18,5
6,Relax,57,99,2147483647,13,41,54,6
7,Relax,57,45,2147483647,9,13,22,7
8,Relax,57,18,2147483647,2,40,42,8
9,Relax,57,54,2147483647,12,4,16,9
10,Relax,57,27,2147483647,5,31,36,10
11,Relax,57,91,2147483647,16,33,49,11
12,Relax,57,60,2147483647,17,2,19,12
13,Relax,57,92,2147483647,4,34,38,13
14,Relax,57,95,2147483647,16,37,53,14
15,Pop,54,,,,,,13
16,Relax,54,0,2147483647,31,58,89,14
17,Relax,54,35,15,13,23,36,15
18,Relax,54,4,2147483647,22,54,76,16
19,Relax,54,38,2147483647,17,20,37,17
20,Relax,54,8,2147483647,23,50,73,18
21,Relax,54,9,2147483647,13,49,62,19
22,Relax,54,12,2147483647,18,46,64,20
23,Relax,54,47,2147483647,31,11,42,21
24,Relax,54,17,2147483647,17,41,58,22
25,Relax,54,50,2147483647,25,8,33,23
26,Relax,54,51,2147483647,23,7,30,24
27,Relax,54,25,2147483647,13,33,46,25
28,Relax,54,58,2147483647,23,0,23,26
29,Relax,54,59,2147483647,29,1,30,27
30,Relax,54,93,2147483647,18,35,53,28
31,Relax,54,30,2147483647,30,28,58,29
32,Relax,54,63,2147483647,20,5,25,30
33,Pop,67,,,,,,29
34,Relax,67,3,18,16,55,71,30
35,Relax,67,37,2147483647,29,21,50,31
36,Relax,67,71,2147483647,16,13,29,32
37,Relax,67,72,2147483647,29,14,43,33
38,Relax,67,73,2147483647,14,15,29,34
39,Relax,67,12,18,15,46,61,35
40,Relax,67,13,2147483647,19,45,64,36
41,Relax,67,77,2147483647,16,19,35,37
42,Relax,67,46,2147483647,19,12,31,38
43,Relax,67,49,2147483647,10,9,19,39
44,Relax,67,20,2147483647,24,38,62,40
45,Relax,67,22,2147483647,24,36,60,41
46,Relax,67,56,2147483647,20,2,22,42
47,Relax,67,26,2147483647,14,32,46,43
48,Relax,67,91,16,11,33,44,44
49,Pop,65,,,,,,43
50,Relax,65,64,2147483647,21,6,27,44
51,Relax,65,1,2147483647,32,57,89,45
52,Relax,65,36,2147483647,31,22,53,46
53,Relax,65,37,29,28,21,49,47
54,Relax,65,39,2147483647,31,19,50,48
55,Relax,65,40,2147483647,22,18,40,49
56,Relax,65,78,2147483647,20,20,40,50
57,Relax,65,48,2147483647,31,10,41,51
58,Relax,65,80,2147483647,16,22,38,52
59,Relax,65,53,2147483647,20,5,25,53
60,Relax,65,55,2147483647,32,3,35,54
61,Relax,65,89,2147483647,21,31,52,55
62,Relax,65,90,2147483647,17,32,49,56
63,Pop,49,,,,,,55
64,Relax,49,66,2147483647,22,8,30,56
65,Relax,49,36,31,20,22,42,57
66,Relax,49,40,22,14,18,32,58
67,Relax,49,41,2147483647,27,17,44,59
68,Relax,49,74,2147483647,21,16,37,60
69,Relax,49,44,2147483647,13,14,27,61
70,Relax,49,15,2147483647,23,43,66,62
71,Relax,49,48,31,22,10,32,63
72,Relax,49,87,2147483647,13,29,42,64
73,Relax,49,29,2147483647,14,29,43,65
74,Relax,49,95,16,12,37,49,66
75,Pop,60,,,,,,65
76,Relax,60,68,2147483647,22,10,32,66
77,Relax,60,7,2147483647,24,51,75,67
78,Relax,60,11,2147483647,22,47,69,68
79,Relax,60,81,2147483647,25,23,48,69
80,Relax,60,82,2147483647,28,24,52,70
81,Relax,60,83,2147483647,28,25,53,71
82,Relax,60,21,2147483647,21,37,58,72
83,Relax,60,86,2147483647,32,28,60,73
84,Relax,60,88,2147483647,27,30,57,74
85,Relax,60,28,2147483647,30,30,60,75
86,Relax,60,98,2147483647,32,40,72,76
87,Relax,60,43,2147483647,18,15,33,77
88,Relax,60,62,2147483647,21,4,25,78
89,Pop,56,,,,,,77
90,Relax,56,32,2147483647,29,26,55,78
91,Relax,56,10,2147483647,37,48,85,79
92,Relax,56,15,23,22,43,65,80
93,Relax,56,59,29,27,1,28,81
94,Pop,45,,,,,,80
95,Relax,45,5,2147483647,10,53,63,81
96,Relax,45,38,17,14,20,34,82
97,Relax,45,39,31,27,19,46,83
98,Relax,45,8,23,22,50,72,84
99,Relax,45,42,2147483647,26,16,42,85
100,Relax,45,76,2147483647,23,18,41,86
101,Relax,45,47,31,25,11,36,87
102,Relax,45,16,2147483647,24,42,66,88
103,Relax,45,81,25,10,23,33,89
104,Relax,45,19,2147483647,14,39,53,90
105,Relax,45,94,2147483647,22,36,58,91
106,Pop,58,,,,,,90
107,ReachedGoal,58,,,,,,90
