Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
84,Relax,137,368,2147483647,15,243,258,82
85,Relax,137,309,2147483647,21,184,205,83
86,Relax,137,249,2147483647,14,124,138,84
87,Relax,137,58,2147483647,8,67,75,85
88,Relax,137,317,2147483647,17,192,209,86
89,Relax,137,127,2147483647,7,2,9,87
90,Pop,127,,,,,,86
91,Relax,127,129,2147483647,22,4,26,87
92,Relax,127,449,2147483647,22,324,346,88
93,Relax,127,450,19,12,325,337,89
94,Relax,127,386,2147483647,20,261,281,90
95,Relax,127,259,2147483647,8,134,142,91
96,Relax,127,324,2147483647,14,199,213,92
97,Relax,127,264,2147483647,23,139,162,93
98,Relax,127,329,2147483647,17,204,221,94
99,Relax,127,141,2147483647,14,16,30,95
100,Relax,127,400,2147483647,9,275,284,96
101,Relax,127,144,2147483647,12,19,31,97
102,Relax,127,17,2147483647,23,108,131,98
103,Relax,127,81,2147483647,21,44,65,99
104,Relax,127,146,2147483647,23,21,44,100
105,Relax,127,274,2147483647,25,149,174,101
106,Relax,127,83,2147483647,23,42,65,102
107,Relax,127,467,2147483647,25,342,367,103
108,Relax,127,86,2147483647,26,39,65,104
109,Relax,127,152,2147483647,8,27,35,105
110,Relax,127,27,2147483647,15,98,113,106
111,Relax,127,158,2147483647,10,33,43,107
112,Relax,127,96,2147483647,22,29,51,108
113,Relax,127,160,18,11,35,46,109
114,Relax,127,352,2147483647,9,227,236,110
115,Relax,127,101,2147483647,10,24,34,111
116,Relax,127,488,2147483647,16,363,379,112
117,Relax,127,299,2147483647,16,174,190,113
118,Relax,127,109,2147483647,26,16,42,114
119,Relax,127,302,2147483647,11,177,188,115
120,Relax,127,367,2147483647,27,242,269,116
121,Relax,127,114,2147483647,21,11,32,117
122,Relax,127,52,2147483647,18,73,91,118
123,Relax,127,246,2147483647,11,121,132,119
124,Relax,127,377,2147483647,23,252,275,120
125,Relax,127,315,2147483647,20,190,210,121
126,Relax,127,443,2147483647,27,318,345,122
127,Relax,127,60,2147483647,25,65,90,123
128,Relax,127,316,2147483647,17,191,208,124
129,Relax,127,380,2147483647,24,255,279,125
130,Relax,127,445,2147483647,14,320,334,126
131,Relax,127,382,2147483647,26,257,283,127
132,Pop,125,,,,,,126
133,ReachedGoal,125,,,,,,126
