Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
127,Relax,473,359,2147483647,38,122,160,105
128,Relax,473,8,2147483647,36,473,509,106
129,Relax,473,10,2147483647,37,471,508,107
130,Relax,473,351,2147483647,38,130,168,108
131,Pop,496,,,,,,107
132,Relax,496,48,2147483647,56,433,489,108
133,Relax,496,180,2147483647,50,301,351,109
134,Relax,496,356,2147483647,39,125,164,110
135,Relax,496,298,2147483647,54,183,237,111
136,Relax,496,461,2147483647,43,20,63,112
137,Pop,455,,,,,,111
138,Relax,455,129,2147483647,47,352,399,112
139,Relax,455,4,2147483647,43,477,520,113
140,Relax,455,308,2147483647,45,173,218,114
141,Relax,455,295,2147483647,45,186,231,115
142,Relax,455,40,2147483647,37,441,478,116
143,Relax,455,156,2147483647,38,325,363,117
144,Pop,468,,,,,,116
145,Relax,468,370,2147483647,60,111,171,117
146,Relax,468,36,2147483647,46,445,491,118
147,Relax,468,53,2147483647,52,428,480,119
148,Relax,468,453,2147483647,43,28,71,120
149,Relax,468,135,2147483647,45,346,391,121
150,Relax,468,12,2147483647,57,469,526,122
151,Pop,432,,,,,,121
152,Relax,432,64,2147483647,13,417,430,122
153,Relax,432,320,29,25,161,186,123
154,Relax,432,451,2147483647,24,30,54,124
155,Relax,432,356,39,9,125,134,125
156,Relax,432,421,2147483647,22,60,82,126
157,Relax,432,392,35,16,89,105,127
158,Relax,432,140,2147483647,13,341,354,128
159,Relax,432,332,2147483647,9,149,158,129
160,Relax,432,400,25,20,81,101,130
161,Relax,432,49,2147483647,14,432,446,131
162,Relax,432,337,2147483647,25,144,169,132
163,Relax,432,407,2147483647,16,74,90,133
164,Relax,432,248,2147483647,20,233,253,134
165,Relax,432,345,2147483647,25,136,161,135
166,Relax,432,253,2147483647,9,228,237,136
167,Pop,451,,,,,,135
168,Relax,451,208,2147483647,32,273,305,136
169,Relax,451,113,2147483647,40,368,408,137
170,Relax,451,68,2147483647,37,413,450,138
171,Relax,451,212,2147483647,41,269,310,139
172,Relax,451,180,50,43,301,344,140
173,Relax,451,422,44,28,59,87,141
174,Relax,451,174,38,37,307,344,142
175,Relax,451,478,2147483647,40,3,43,143
176,Pop,478,,,,,,142
177,Relax,478,231,2147483647,46,250,296,143
178,Relax,478,424,2147483647,54,57,111,144
179,Relax,478,472,2147483647,47,9,56,145
180,Relax,478,313,2147483647,53,168,221,146
181,Relax,478,362,2147483647,47,119,166,147
182,Relax,478,316,2147483647,47,165,212,148
183,Relax,478,78,2147483647,46,403,449,149
184,Relax,478,95,2147483647,52,386,438,150
185,Pop,472,,,,,,149
186,Relax,472,259,2147483647,55,222,277,150
187,Relax,472,3,2147483647,48,478,526,151
188,Relax,472,435,2147483647,56,46,102,152
189,Relax,472,470,2147483647,66,11,77,153
190,Relax,472,184,2147483647,49,297,346,154
191,Relax,472,58,2147483647,49,423,472,155
192,Relax,472,124,2147483647,61,357,418,156
193,Relax,472,445,2147483647,65,36,101,157
194,Relax,472,223,2147483647,53,258,311,158
195,Pop,461,,,,,,157
196,Relax,461,82,2147483647,59,399,458,158
197,Relax,461,258,2147483647,57,223,280,159
198,Relax,461,246,2147483647,48,235,283,160
199,Relax,461,250,2147483647,48,231,279,161
200,Relax,461,475,2147483647,48,6,54,162
201,Relax,461,333,2147483647,58,148,206,163
202,Pop,475,,,,,,162
203,Relax,475,280,2147483647,55,201,256,163
204,Relax,475,169,2147483647,64,312,376,164
205,Relax,475,459,2147483647,62,22,84,165
206,Pop,456,,,,,,164
207,Relax,456,32,2147483647,50,449,499,165
208,Relax,456,130,43,41,351,392,166
209,Relax,456,183,2147483647,43,298,341,167
210,Relax,456,136,2147483647,46,345,391,168
211,Relax,456,283,2147483647,49,198,247,169
212,Relax,456,270,2147483647,54,211,265,170
213,Pop,444,,,,,,169
214,Relax,444,368,2147483647,42,113,155,170
215,Relax,444,339,2147483647,44,142,186,171
216,Relax,444,499,2147483647,43,18,61,172
217,Relax,444,134,2147483647,34,347,381,173
218,Relax,444,169,64,49,312,361,174
219,Relax,444,90,2147483647,51,391,442,175
220,Relax,444,170,2147483647,44,311,355,176
221,Relax,444,124,61,40,357,397,177
222,Relax,444,63,2147483647,32,418,450,178
223,Pop,499,,,,,,177
224,Relax,499,418,2147483647,58,63,121,178
225,Relax,499,419,2147483647,60,62,122,179
226,Relax,499,152,2147483647,62,329,391,180
227,Relax,499,361,2147483647,48,120,168,181
228,Relax,499,201,2147483647,51,280,331,182
229,Relax,499,235,2147483647,55,246,301,183
230,Relax,499,477,2147483647,50,4,54,184
231,Relax,499,46,2147483647,60,435,495,185
232,Relax,499,334,2147483647,61,147,208,186
233,Pop,477,,,,,,185
234,Relax,477,162,2147483647,58,319,377,186
235,Relax,477,323,2147483647,54,158,212,187
236,Relax,477,131,2147483647,58,350,408,188
237,Relax,477,292,2147483647,57,189,246,189
238,Relax,477,454,2147483647,51,27,78,190
239,Relax,477,425,2147483647,63,56,119,191
240,Relax,477,107,2147483647,52,374,426,192
241,Relax,477,462,2147483647,65,19,84,193
242,Relax,477,240,2147483647,63,241,304,194
243,Relax,477,498,2147483647,65,17,82,195
244,Relax,477,179,2147483647,61,302,363,196
245,Relax,477,406,2147483647,60,75,135,197
246,Pop,453,,,,,,196
247,Relax,453,434,2147483647,61,47,108,197
248,Relax,453,70,2147483647,49,411,460,198
249,Relax,453,342,2147483647,55,139,194,199
250,Relax,453,423,2147483647,46,58,104,200
251,Relax,453,25,2147483647,45,456,501,201
252,Relax,453,297,2147483647,52,184,236,202
253,Relax,453,109,2147483647,55,372,427,203
254,Relax,453,94,2147483647,47,387,434,204
255,Pop,470,,,,,,203
256,Relax,470,5,2147483647,80,476,556,204
257,Relax,470,197,2147483647,78,284,362,205
258,Relax,470,431,2147483647,76,50,126,206
259,Relax,470,463,2147483647,81,18,99,207
260,Relax,470,209,2147483647,84,272,356,208
261,Relax,470,242,2147483647,86,239,325,209
262,Relax,470,405,2147483647,74,76,150,210
263,Pop,454,,,,,,209
264,Relax,454,195,2147483647,57,286,343,210
265,Relax,454,132,2147483647,68,349,417,211
266,Relax,454,149,2147483647,65,332,397,212
267,Relax,454,492,2147483647,67,11,78,213
268,Relax,454,205,2147483647,64,276,340,214
269,Pop,492,,,,,,213
270,Relax,492,55,2147483647,84,426,510,214
271,Relax,492,155,2147483647,72,326,398,215
272,Relax,492,383,2147483647,77,98,175,216
273,Relax,492,399,2147483647,85,82,167,217
274,Pop,429,,,,,,216
275,Relax,429,177,2147483647,36,304,340,217
276,Relax,429,209,84,40,272,312,218
277,Relax,429,90,51,48,391,439,219
278,Relax,429,221,2147483647,30,260,290,220
279,Relax,429,271,2147483647,34,210,244,221
280,Pop,421,,,,,,220
281,Relax,421,132,68,42,349,391,221
282,Relax,421,152,62,36,329,365,222
283,Relax,421,297,52,31,184,215,223
284,Relax,421,235,55,26,246,272,224
285,Relax,421,93,2147483647,29,388,417,225
286,Relax,421,366,31,25,115,140,226
287,Pop,498,,,,,,225
288,Relax,498,387,2147483647,84,94,178,226
289,Relax,498,389,2147483647,74,92,166,227
290,Relax,498,232,2147483647,80,249,329,228
291,Relax,498,202,2147483647,84,279,363,229
292,Relax,498,375,2147483647,70,106,176,230
293,Relax,498,282,2147483647,75,199,274,231
294,Relax,498,446,2147483647,68,35,103,232
295,Pop,427,,,,,,231
296,Relax,427,417,2147483647,38,64,102,232
297,Relax,427,485,2147483647,34,4,38,233
298,Relax,427,7,2147483647,46,474,520,234
299,Relax,427,296,45,36,185,221,235
300,Relax,427,315,35,31,166,197,236
301,Relax,427,316,47,42,165,207,237
302,Relax,427,397,2147483647,35,84,119,238
303,Pop,485,,,,,,237
304,Relax,485,384,2147483647,36,97,133,238
305,Relax,485,160,43,35,321,356,239
306,Relax,485,225,2147483647,40,256,296,240
307,Relax,485,291,36,35,190,225,241
308,Relax,485,323,54,37,158,195,242
309,Relax,485,333,58,51,148,199,243
310,Relax,485,463,81,46,18,64,244
311,Relax,485,54,2147483647,41,427,468,245
312,Relax,485,188,2147483647,42,293,335,246
313,Relax,485,447,2147483647,38,34,72,247
314,Pop,463,,,,,,246
315,Relax,463,33,2147483647,60,448,508,247
316,Relax,463,167,2147483647,59,314,373,248
317,Relax,463,199,2147483647,49,282,331,249
318,Relax,463,106,2147483647,65,375,440,250
319,Relax,463,274,2147483647,62,207,269,251
320,Relax,463,277,2147483647,59,204,263,252
321,Relax,463,470,66,61,11,72,253
322,Relax,463,439,2147483647,61,42,103,254
323,Relax,463,30,2147483647,60,451,511,255
324,Relax,463,127,2147483647,58,354,412,256
325,Pop,447,,,,,,255
326,Relax,447,192,2147483647,40,289,329,256
327,Relax,447,402,52,48,79,127,257
328,Relax,447,390,42,40,91,131,258
329,Relax,447,184,49,40,297,337,259
330,Relax,447,122,2147483647,45,359,404,260
331,Relax,447,394,2147483647,39,87,126,261
332,Pop,459,,,,,,259
333,Relax,459,481,2147483647,68,0,68,260
334,Relax,459,486,2147483647,75,5,80,261
335,Relax,459,266,2147483647,63,215,278,262
336,Relax,459,77,2147483647,80,404,484,263
337,Relax,459,398,2147483647,74,83,157,264
338,Pop,481,,,,,,263
339,ReachedGoal,481,,,,,,263
