Iteration,Action,U,V,OldDist,NewDist
1,Relax,353,105,2147483647,19
1,Relax,353,219,2147483647,18
1,Relax,353,109,2147483647,14
2,Relax,105,448,2147483647,23
2,Relax,105,420,2147483647,24
2,Relax,105,341,2147483647,28
2,Relax,105,232,2147483647,27
2,Relax,105,41,2147483647,29
2,Relax,105,73,2147483647,21
2,Relax,105,121,2147483647,37
2,Relax,105,250,2147483647,25
2,Relax,105,346,2147483647,36
2,Relax,105,29,2147483647,24
2,Relax,105,445,2147483647,20
2,Relax,109,144,2147483647,28
2,Relax,109,21,2147483647,28
2,Relax,109,453,2147483647,26
2,Relax,109,295,2147483647,25
2,Relax,109,407,2147483647,33
2,Relax,109,200,2147483647,22
2,Relax,109,217,2147483647,30
2,Relax,109,316,2147483647,32
2,Relax,121,193,2147483647,56
2,Relax,121,130,2147483647,42
2,Relax,121,484,2147483647,51
2,Relax,121,117,2147483647,57
2,Relax,121,265,2147483647,39
2,Relax,121,492,2147483647,49
2,Relax,121,399,2147483647,40
2,Relax,121,447,2147483647,49
2,Relax,130,160,2147483647,61
2,Relax,130,4,2147483647,50
2,Relax,130,196,2147483647,56
2,Relax,130,487,2147483647,48
2,Relax,130,456,2147483647,44
2,Relax,130,169,2147483647,49
2,Relax,130,42,2147483647,54
2,Relax,144,323,2147483647,47
2,Relax,144,54,2147483647,36
2,Relax,144,135,2147483647,44
2,Relax,144,331,2147483647,41
2,Relax,144,334,2147483647,44
2,Relax,144,398,2147483647,40
2,Relax,160,225,2147483647,69
2,Relax,160,385,2147483647,69
2,Relax,160,322,2147483647,70
2,Relax,160,99,2147483647,66
2,Relax,160,37,2147483647,64
2,Relax,160,133,2147483647,68
2,Relax,160,485,2147483647,62
2,Relax,160,490,2147483647,72
2,Relax,160,236,2147483647,67
2,Relax,160,142,2147483647,67
2,Relax,160,15,2147483647,69
2,Relax,160,143,2147483647,80
2,Relax,160,497,2147483647,76
2,Relax,160,189,2147483647,74
2,Relax,160,349,2147483647,62
2,Relax,160,158,2147483647,74
2,Relax,169,96,2147483647,64
2,Relax,169,340,2147483647,53
2,Relax,169,101,2147483647,57
2,Relax,169,5,2147483647,56
2,Relax,169,247,2147483647,58
