Iteration,Action,U,V,OldDist,NewDist
1,Relax,87,38,2147483647,17
1,Relax,87,9,2147483647,5
1,Relax,87,41,2147483647,20
1,Relax,87,43,2147483647,13
1,Relax,87,75,2147483647,17
1,Relax,87,76,2147483647,16
1,Relax,87,77,2147483647,1
1,Relax,87,78,2147483647,4
1,Relax,87,16,2147483647,1
1,Relax,87,48,2147483647,17
1,Relax,87,82,2147483647,10
1,Relax,87,83,2147483647,6
1,Relax,87,89,2147483647,11
1,Relax,87,61,2147483647,13
1,Relax,87,93,2147483647,12
1,Relax,89,0,2147483647,16
1,Relax,89,33,2147483647,25
1,Relax,89,51,2147483647,26
1,Relax,89,19,2147483647,29
1,Relax,89,20,2147483647,15
1,Relax,89,37,2147483647,19
1,Relax,89,5,2147483647,18
1,Relax,89,86,2147483647,20
1,Relax,89,40,2147483647,20
1,Relax,89,44,2147483647,29
1,Relax,93,34,2147483647,18
1,Relax,93,66,2147483647,29
1,Relax,93,68,2147483647,24
1,Relax,93,71,2147483647,20
1,Relax,93,10,2147483647,27
1,Relax,93,79,2147483647,28
1,Relax,93,19,29,21
1,Relax,93,84,2147483647,16
1,Relax,93,27,2147483647,27
1,Relax,93,59,2147483647,27
1,Relax,93,28,2147483647,20
1,Relax,93,62,2147483647,17
1,Relax,93,30,2147483647,13
2,Relax,0,65,2147483647,31
2,Relax,0,66,29,22
2,Relax,0,99,2147483647,28
2,Relax,0,70,2147483647,33
2,Relax,0,39,2147483647,36
2,Relax,0,73,2147483647,31
2,Relax,0,13,2147483647,26
2,Relax,0,14,2147483647,35
2,Relax,0,47,2147483647,26
2,Relax,0,81,2147483647,17
2,Relax,0,21,2147483647,21
2,Relax,0,91,2147483647,32
2,Relax,0,60,2147483647,24
2,Relax,0,63,2147483647,19
2,Relax,0,31,2147483647,19
2,Relax,5,35,2147483647,34
2,Relax,5,67,2147483647,32
2,Relax,5,4,2147483647,26
2,Relax,5,36,2147483647,33
2,Relax,5,47,26,21
2,Relax,5,85,2147483647,23
2,Relax,5,22,2147483647,32
2,Relax,5,24,2147483647,21
2,Relax,5,88,2147483647,19
2,Relax,5,90,2147483647,32
2,Relax,9,98,2147483647,10
2,Relax,9,67,32,8
2,Relax,9,68,24,20
2,Relax,9,5,18,14
2,Relax,9,69,2147483647,10
2,Relax,9,79,28,17
2,Relax,9,48,17,16
2,Relax,9,55,2147483647,11
2,Relax,9,24,21,7
2,Relax,9,58,2147483647,7
2,Relax,9,28,20,9
2,Relax,9,60,24,7
2,Relax,9,61,13,6
2,Relax,10,64,2147483647,29
2,Relax,10,6,2147483647,30
2,Relax,10,17,2147483647,44
2,Relax,13,3,2147483647,38
2,Relax,13,11,2147483647,34
2,Relax,13,26,2147483647,27
2,Relax,13,29,2147483647,31
2,Relax,14,80,2147483647,48
2,Relax,14,32,2147483647,48
2,Relax,14,54,2147483647,53
2,Relax,14,95,2147483647,42
2,Relax,16,33,25,3
2,Relax,16,66,22,5
2,Relax,16,35,34,18
2,Relax,16,37,19,5
2,Relax,16,7,2147483647,4
2,Relax,16,44,29,18
2,Relax,16,46,2147483647,4
2,Relax,16,80,48,9
2,Relax,16,48,16,2
2,Relax,16,20,15,2
2,Relax,16,53,2147483647,20
2,Relax,16,24,7,3
2,Relax,16,93,12,7
2,Relax,16,30,13,10
2,Relax,17,2,2147483647,62
2,Relax,17,8,2147483647,60
2,Relax,17,42,2147483647,50
2,Relax,17,50,2147483647,62
2,Relax,17,25,2147483647,55
2,Relax,17,57,2147483647,53
2,Relax,19,1,2147483647,39
2,Relax,19,3,38,34
2,Relax,19,8,60,38
2,Relax,19,74,2147483647,30
2,Relax,19,11,34,32
2,Relax,19,17,44,23
2,Relax,19,23,2147483647,27
2,Relax,19,95,42,22
2,Relax,19,32,48,37
2,Relax,19,97,2147483647,36
2,Relax,19,39,36,26
2,Relax,19,52,2147483647,33
2,Relax,20,64,29,19
2,Relax,20,35,18,9
2,Relax,20,70,33,19
2,Relax,20,18,2147483647,15
2,Relax,20,52,33,16
2,Relax,20,23,27,17
2,Relax,20,89,11,6
2,Relax,20,91,32,7
2,Relax,20,27,27,13
2,Relax,20,95,22,15
2,Relax,21,2,62,40
2,Relax,21,72,2147483647,26
2,Relax,21,42,50,31
2,Relax,21,11,32,31
2,Relax,21,50,62,40
2,Relax,21,56,2147483647,24
2,Relax,21,57,53,38
2,Relax,23,8,38,27
2,Relax,23,15,2147483647,21
2,Relax,23,85,23,19
2,Relax,23,22,32,28
2,Relax,23,57,38,28
2,Relax,24,96,2147483647,23
2,Relax,24,32,37,14
2,Relax,24,64,19,17
2,Relax,24,5,14,6
2,Relax,24,6,30,22
2,Relax,24,38,17,16
2,Relax,24,74,30,11
