Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
213,Relax,169,106,13,10,62,72,209
214,Relax,169,107,2147483647,24,61,85,210
215,Relax,169,112,18,13,56,69,211
216,Relax,169,122,2147483647,25,46,71,212
217,Relax,169,132,2147483647,8,36,44,213
218,Relax,169,137,2147483647,10,31,41,214
219,Relax,169,140,2147483647,15,28,43,215
220,Relax,169,399,2147483647,26,231,257,216
221,Relax,169,401,2147483647,18,233,251,217
222,Relax,169,146,2147483647,23,22,45,218
223,Relax,169,155,11,10,13,23,219
224,Relax,169,411,2147483647,22,243,265,220
225,Relax,169,412,2147483647,26,244,270,221
226,Relax,169,413,2147483647,23,245,268,222
227,Relax,169,417,2147483647,23,249,272,223
228,Relax,169,421,2147483647,23,253,276,224
229,Relax,169,422,2147483647,16,254,270,225
230,Relax,169,170,18,10,2,12,226
231,Relax,169,178,2147483647,13,10,23,227
232,Relax,169,184,2147483647,14,16,30,228
233,Relax,169,444,2147483647,16,276,292,229
234,Relax,169,194,19,11,26,37,230
235,Relax,169,454,2147483647,22,286,308,231
236,Relax,169,455,2147483647,26,287,313,232
237,Relax,169,207,2147483647,11,39,50,233
238,Relax,169,464,2147483647,19,296,315,234
239,Relax,169,465,2147483647,11,297,308,235
240,Relax,169,210,2147483647,26,42,68,236
241,Relax,169,466,2147483647,17,298,315,237
242,Relax,169,211,2147483647,17,43,60,238
243,Relax,169,467,2147483647,18,299,317,239
244,Relax,169,477,2147483647,11,309,320,240
245,Relax,169,222,2147483647,12,54,66,241
246,Relax,169,223,2147483647,15,55,70,242
247,Relax,169,486,2147483647,13,318,331,243
248,Relax,169,232,2147483647,22,64,86,244
249,Relax,169,488,2147483647,11,320,331,245
250,Relax,169,489,2147483647,11,321,332,246
251,Relax,169,235,2147483647,21,67,88,247
252,Relax,169,238,2147483647,15,70,85,248
253,Relax,169,240,2147483647,10,72,82,249
254,Relax,169,498,2147483647,11,330,341,250
255,Relax,169,245,21,18,77,95,251
256,Relax,169,248,12,8,80,88,252
257,Pop,170,,,,,,251
258,Relax,170,256,2147483647,17,88,105,252
259,Relax,170,5,2147483647,24,163,187,253
260,Relax,170,6,2147483647,19,162,181,254
261,Relax,170,10,2147483647,25,158,183,255
262,Relax,170,11,2147483647,25,157,182,256
263,Relax,170,269,2147483647,24,101,125,257
264,Relax,170,270,2147483647,19,102,121,258
265,Relax,170,24,2147483647,14,144,158,259
266,Relax,170,284,2147483647,22,116,138,260
267,Relax,170,37,2147483647,16,131,147,261
268,Relax,170,294,2147483647,16,126,142,262
269,Relax,170,41,2147483647,17,127,144,263
270,Relax,170,43,2147483647,11,125,136,264
271,Relax,170,46,2147483647,17,122,139,265
272,Relax,170,309,2147483647,22,141,163,266
273,Relax,170,54,15,14,114,128,267
274,Relax,170,66,2147483647,15,102,117,268
275,Relax,170,323,2147483647,17,155,172,269
276,Relax,170,70,2147483647,19,98,117,270
277,Relax,170,332,2147483647,18,164,182,271
278,Relax,170,79,2147483647,18,89,107,272
279,Relax,170,81,2147483647,13,87,100,273
280,Relax,170,83,2147483647,14,85,99,274
281,Relax,170,340,22,15,172,187,275
282,Relax,170,342,17,12,174,186,276
283,Relax,170,349,27,14,181,195,277
284,Relax,170,353,2147483647,11,185,196,278
285,Relax,170,98,21,17,70,87,279
286,Relax,170,101,2147483647,12,67,79,280
287,Relax,170,357,2147483647,16,189,205,281
288,Relax,170,105,2147483647,27,63,90,282
289,Relax,170,368,2147483647,23,200,223,283
290,Relax,170,117,2147483647,20,51,71,284
291,Relax,170,374,2147483647,11,206,217,285
292,Relax,170,375,2147483647,30,207,237,286
293,Relax,170,377,2147483647,24,209,233,287
294,Relax,170,381,2147483647,15,213,228,288
295,Relax,170,392,2147483647,29,224,253,289
296,Relax,170,139,2147483647,23,29,52,290
297,Relax,170,142,2147483647,11,26,37,291
298,Relax,170,145,16,11,23,34,292
299,Relax,170,402,2147483647,29,234,263,293
300,Relax,170,409,2147483647,30,241,271,294
301,Relax,170,157,2147483647,30,11,41,295
302,Relax,170,161,2147483647,15,7,22,296
303,Relax,170,427,2147483647,27,259,286,297
304,Relax,170,428,2147483647,30,260,290,298
305,Relax,170,431,2147483647,29,263,292,299
306,Relax,170,190,2147483647,27,22,49,300
307,Relax,170,448,2147483647,30,280,310,301
308,Relax,170,197,2147483647,15,29,44,302
309,Relax,170,454,22,18,286,304,303
310,Relax,170,198,2147483647,16,30,46,304
311,Relax,170,455,26,20,287,307,305
312,Relax,170,456,2147483647,16,288,304,306
313,Relax,170,460,2147483647,16,292,308,307
314,Relax,170,210,26,20,42,62,308
315,Relax,170,466,17,14,298,312,309
316,Relax,170,216,2147483647,28,48,76,310
317,Relax,170,478,2147483647,18,310,328,311
318,Relax,170,234,2147483647,28,66,94,312
319,Relax,170,236,2147483647,28,68,96,313
320,Relax,170,237,2147483647,23,69,92,314
321,Relax,170,496,2147483647,27,328,355,315
322,Relax,170,243,2147483647,15,75,90,316
323,Relax,170,246,2147483647,30,78,108,317
324,Relax,170,252,2147483647,30,84,114,318
325,Pop,164,,,,,,317
326,Relax,164,0,2147483647,30,168,198,318
327,Relax,164,3,2147483647,15,165,180,319
328,Relax,164,262,2147483647,27,94,121,320
329,Relax,164,12,2147483647,27,156,183,321
330,Relax,164,272,2147483647,27,104,131,322
331,Relax,164,19,2147483647,30,149,179,323
332,Relax,164,282,14,11,114,125,324
333,Relax,164,29,13,12,139,151,325
334,Relax,164,31,2147483647,12,137,149,326
335,Relax,164,40,2147483647,19,128,147,327
336,Relax,164,302,2147483647,24,134,158,328
337,Relax,164,308,12,11,140,151,329
338,Relax,164,58,2147483647,17,110,127,330
339,Relax,164,316,2147483647,21,148,169,331
340,Relax,164,77,26,23,91,114,332
341,Relax,164,85,2147483647,30,83,113,333
342,Relax,164,346,2147483647,25,178,203,334
343,Relax,164,97,2147483647,11,71,82,335
344,Relax,164,363,2147483647,27,195,222,336
345,Relax,164,364,2147483647,16,196,212,337
346,Relax,164,111,19,17,57,74,338
347,Relax,164,117,20,17,51,68,339
348,Relax,164,375,30,25,207,232,340
349,Relax,164,125,2147483647,21,43,64,341
350,Relax,164,387,2147483647,27,219,246,342
351,Relax,164,394,2147483647,28,226,254,343
352,Relax,164,141,2147483647,14,27,41,344
353,Relax,164,399,26,13,231,244,345
354,Relax,164,146,23,13,22,35,346
355,Relax,164,404,2147483647,13,236,249,347
356,Relax,164,149,2147483647,15,19,34,348
357,Relax,164,409,30,29,241,270,349
358,Relax,164,410,2147483647,11,242,253,350
359,Relax,164,157,30,15,11,26,351
360,Relax,164,415,2147483647,25,247,272,352
361,Relax,164,160,2147483647,12,8,20,353
362,Relax,164,417,23,16,249,265,354
363,Relax,164,419,2147483647,26,251,277,355
364,Relax,164,423,2147483647,18,255,273,356
365,Relax,164,440,2147483647,20,272,292,357
366,Relax,164,196,2147483647,17,28,45,358
367,Relax,164,198,16,11,30,41,359
368,Relax,164,458,2147483647,30,290,320,360
369,Relax,164,204,2147483647,29,36,65,361
370,Relax,164,468,2147483647,11,300,311,362
371,Relax,164,212,2147483647,11,44,55,363
372,Relax,164,472,2147483647,25,304,329,364
373,Relax,164,474,2147483647,17,306,323,365
374,Relax,164,479,2147483647,24,311,335,366
375,Relax,164,480,2147483647,11,312,323,367
376,Relax,164,482,2147483647,26,314,340,368
377,Relax,164,236,28,23,68,91,369
378,Relax,164,241,2147483647,19,73,92,370
379,Relax,164,246,30,19,78,97,371
380,Pop,156,,,,,,370
381,Relax,156,1,2147483647,10,167,177,371
382,Relax,156,257,2147483647,15,89,104,372
383,Relax,156,385,2147483647,20,217,237,373
384,Relax,156,138,16,11,30,41,374
385,Relax,156,394,28,5,226,231,375
386,Relax,156,396,2147483647,15,228,243,376
387,Relax,156,269,24,8,101,109,377
388,Relax,156,17,21,14,151,165,378
389,Relax,156,273,12,6,105,111,379
390,Relax,156,402,29,16,234,250,380
391,Relax,156,19,30,20,149,169,381
392,Relax,156,275,2147483647,6,107,113,382
393,Relax,156,22,2147483647,11,146,157,383
394,Relax,156,280,2147483647,9,112,121,384
395,Relax,156,281,2147483647,10,113,123,385
396,Relax,156,410,11,10,242,252,386
397,Relax,156,30,2147483647,19,138,157,387
398,Relax,156,420,2147483647,16,252,268,388
399,Relax,156,293,2147483647,11,125,136,389
400,Relax,156,166,2147483647,19,2,21,390
401,Relax,156,39,2147483647,22,129,151,391
402,Relax,156,40,19,7,128,135,392
403,Relax,156,49,2147483647,14,119,133,393
404,Relax,156,50,2147483647,24,118,142,394
405,Relax,156,56,2147483647,24,112,136,395
406,Relax,156,58,17,10,110,120,396
407,Relax,156,188,2147483647,23,20,43,397
408,Relax,156,189,2147483647,12,21,33,398
409,Relax,156,319,2147483647,22,151,173,399
410,Relax,156,320,2147483647,5,152,157,400
411,Relax,156,65,2147483647,18,103,121,401
412,Relax,156,322,12,11,154,165,402
413,Relax,156,68,2147483647,10,100,110,403
414,Relax,156,72,19,5,96,101,404
415,Relax,156,77,23,16,91,107,405
416,Relax,156,80,2147483647,17,88,105,406
417,Relax,156,336,2147483647,17,168,185,407
418,Relax,156,464,19,8,296,304,408
419,Relax,156,85,30,12,83,95,409
420,Relax,156,341,6,5,173,178,410
421,Relax,156,91,27,12,77,89,411
422,Relax,156,94,2147483647,13,74,87,412
423,Relax,156,228,2147483647,8,60,68,413
424,Relax,156,102,22,21,66,87,414
425,Relax,156,358,24,13,190,203,415
426,Relax,156,103,2147483647,20,65,85,416
427,Relax,156,231,10,5,63,68,417
428,Relax,156,233,2147483647,14,65,79,418
429,Relax,156,106,10,7,62,69,419
430,Relax,156,492,12,5,324,329,420
431,Relax,156,493,22,8,325,333,421
432,Relax,156,110,2147483647,6,58,64,422
433,Relax,156,495,2147483647,7,327,334,423
434,Relax,156,368,23,20,200,220,424
435,Relax,156,242,2147483647,17,74,91,425
436,Relax,156,370,2147483647,16,202,218,426
437,Relax,156,119,2147483647,15,49,64,427
438,Relax,156,247,2147483647,5,79,84,428
439,Relax,156,121,10,6,47,53,429
440,Relax,156,124,2147483647,18,44,62,430
441,Pop,180,,,,,,428
442,Relax,180,264,2147483647,11,96,107,429
443,Relax,180,397,2147483647,8,229,237,430
444,Relax,180,270,19,15,102,117,431
445,Relax,180,398,10,7,230,237,432
446,Relax,180,17,14,9,151,160,433
447,Relax,180,148,2147483647,26,20,46,434
448,Relax,180,153,2147483647,21,15,36,435
449,Relax,180,27,2147483647,18,141,159,436
450,Relax,180,284,22,10,116,126,437
451,Relax,180,32,2147483647,24,136,160,438
452,Relax,180,418,2147483647,19,250,269,439
453,Relax,180,166,19,8,2,10,440
454,Relax,180,424,2147483647,25,256,281,441
455,Relax,180,427,27,19,259,278,442
456,Relax,180,44,2147483647,19,124,143,443
457,Relax,180,428,30,18,260,278,444
458,Relax,180,429,2147483647,8,261,269,445
459,Relax,180,431,29,19,263,282,446
460,Relax,180,437,2147483647,11,269,280,447
461,Relax,180,181,2147483647,14,13,27,448
462,Relax,180,445,19,8,277,285,449
463,Relax,180,318,2147483647,25,150,175,450
464,Relax,180,325,27,13,157,170,451
465,Relax,180,330,2147483647,17,162,179,452
466,Relax,180,205,2147483647,22,37,59,453
467,Relax,180,209,2147483647,15,41,56,454
468,Relax,180,339,2147483647,7,171,178,455
469,Relax,180,342,12,10,174,184,456
470,Relax,180,215,2147483647,26,47,73,457
471,Relax,180,218,2147483647,26,50,76,458
472,Relax,180,92,2147483647,26,76,102,459
473,Relax,180,351,13,9,183,192,460
474,Relax,180,223,15,8,55,63,461
475,Relax,180,486,13,7,318,325,462
476,Relax,180,105,27,12,63,75,463
477,Relax,180,363,27,11,195,206,464
478,Relax,180,368,20,18,200,218,465
479,Relax,180,244,2147483647,25,76,101,466
480,Relax,180,250,2147483647,21,82,103,467
481,Relax,180,251,17,15,83,98,468
482,Relax,180,125,21,13,43,56,469
483,Relax,180,382,22,7,214,221,470
484,Pop,166,,,,,,469
485,Relax,166,128,21,14,40,54,470
486,Relax,166,259,2147483647,21,91,112,471
487,Relax,166,261,2147483647,12,93,105,472
488,Relax,166,136,2147483647,12,32,44,473
489,Relax,166,392,29,16,224,240,474
490,Relax,166,395,2147483647,28,227,255,475
491,Relax,166,19,20,11,149,160,476
492,Relax,166,276,18,11,108,119,477
493,Relax,166,278,24,22,110,132,478
494,Relax,166,286,2147483647,22,118,140,479
495,Relax,166,291,2147483647,15,123,138,480
496,Relax,166,426,2147483647,23,258,281,481
497,Relax,166,172,2147483647,12,4,16,482
498,Relax,166,45,2147483647,14,123,137,483
499,Relax,166,173,2147483647,10,5,15,484
500,Relax,166,182,2147483647,13,14,27,485
501,Relax,166,55,2147483647,23,113,136,486
502,Relax,166,441,2147483647,16,273,289,487
503,Relax,166,443,2147483647,27,275,302,488
504,Relax,166,190,27,15,22,37,489
505,Relax,166,447,13,10,279,289,490
506,Relax,166,321,2147483647,18,153,171,491
507,Relax,166,195,2147483647,27,27,54,492
508,Relax,166,327,2147483647,28,159,187,493
509,Relax,166,458,30,19,290,309,494
510,Relax,166,459,2147483647,20,291,311,495
511,Relax,166,204,29,12,36,48,496
512,Relax,166,85,12,9,83,92,497
513,Relax,166,215,26,17,47,64,498
514,Relax,166,88,2147483647,17,80,97,499
515,Relax,166,350,14,10,182,192,500
516,Relax,166,479,24,15,311,326,501
517,Relax,166,99,14,10,69,79,502
518,Relax,166,487,2147483647,17,319,336,503
519,Relax,166,108,21,15,60,75,504
520,Relax,166,117,17,13,51,64,505
521,Relax,166,375,25,21,207,228,506
522,Relax,166,376,15,10,208,218,507
523,Relax,166,377,24,16,209,225,508
524,Relax,166,250,21,17,82,99,509
525,Relax,166,378,2147483647,27,210,237,510
526,Pop,173,,,,,,509
527,Relax,173,130,19,14,38,52,510
528,Relax,173,263,2147483647,26,95,121,511
529,Relax,173,266,2147483647,30,98,128,512
530,Relax,173,11,25,12,157,169,513
531,Relax,173,139,23,16,29,45,514
532,Relax,173,144,2147483647,21,24,45,515
533,Relax,173,16,2147483647,26,152,178,516
534,Relax,173,18,14,13,150,163,517
535,Relax,173,274,2147483647,19,106,125,518
536,Relax,173,154,2147483647,24,14,38,519
537,Relax,173,411,22,19,243,262,520
538,Relax,173,159,2147483647,20,9,29,521
539,Relax,173,415,25,21,247,268,522
540,Relax,173,32,24,11,136,147,523
541,Relax,173,302,24,17,134,151,524
542,Relax,173,433,2147483647,12,265,277,525
543,Relax,173,313,2147483647,26,145,171,526
544,Relax,173,59,2147483647,21,109,130,527
545,Relax,173,62,2147483647,15,106,121,528
546,Relax,173,446,2147483647,26,278,304,529
547,Relax,173,319,22,13,151,164,530
548,Relax,173,329,2147483647,27,161,188,531
549,Relax,173,80,17,13,88,101,532
550,Relax,173,208,2147483647,16,40,56,533
551,Relax,173,336,17,16,168,184,534
552,Relax,173,84,21,16,84,100,535
553,Relax,173,214,2147483647,23,46,69,536
554,Relax,173,90,2147483647,16,78,94,537
555,Relax,173,218,26,22,50,72,538
556,Relax,173,347,25,12,179,191,539
557,Relax,173,221,2147483647,20,53,73,540
558,Relax,173,225,2147483647,24,57,81,541
559,Relax,173,354,2147483647,24,186,210,542
560,Relax,173,100,2147483647,27,68,95,543
561,Relax,173,359,23,16,191,207,544
562,Relax,173,360,23,17,192,209,545
563,Relax,173,237,23,22,69,91,546
564,Relax,173,116,2147483647,22,52,74,547
565,Pop,172,,,,,,546
566,Relax,172,271,2147483647,27,103,130,547
567,Relax,172,20,22,15,148,163,548
568,Relax,172,21,2147483647,23,147,170,549
569,Relax,172,25,2147483647,24,143,167,550
570,Relax,172,412,26,23,244,267,551
571,Relax,172,416,2147483647,16,248,264,552
572,Relax,172,291,15,14,123,137,553
573,Relax,172,300,2147483647,24,132,156,554
574,Relax,172,441,16,13,273,286,555
575,Relax,172,59,21,20,109,129,556
576,Relax,172,448,30,16,280,296,557
577,Relax,172,65,18,16,103,119,558
578,Relax,172,449,2147483647,24,281,305,559
579,Relax,172,200,2147483647,21,32,53,560
580,Relax,172,472,25,21,304,325,561
581,Relax,172,481,2147483647,29,313,342,562
582,Relax,172,226,2147483647,14,58,72,563
583,Relax,172,229,17,15,61,76,564
584,Relax,172,107,24,21,61,82,565
585,Relax,172,369,2147483647,13,201,214,566
586,Relax,172,372,2147483647,20,204,224,567
587,Relax,172,118,2147483647,14,50,64,568
588,Relax,172,377,16,13,209,222,569
589,Relax,172,122,25,22,46,68,570
590,Pop,152,,,,,,569
591,Relax,152,4,15,6,164,170,570
592,Relax,152,135,22,20,33,53,571
593,Relax,152,271,27,11,103,114,572
594,Relax,152,400,2147483647,13,232,245,573
595,Relax,152,21,23,7,147,154,574
596,Relax,152,149,15,7,19,26,575
597,Relax,152,277,2147483647,17,109,126,576
598,Relax,152,22,11,7,146,153,577
599,Relax,152,23,13,7,145,152,578
600,Relax,152,157,15,13,11,24,579
601,Relax,152,30,19,11,138,149,580
602,Relax,152,159,20,15,9,24,581
603,Relax,152,415,21,5,247,252,582
604,Relax,152,288,2147483647,8,120,128,583
605,Relax,152,419,26,15,251,266,584
606,Relax,152,292,12,5,124,129,585
607,Relax,152,423,18,6,255,261,586
608,Relax,152,41,17,12,127,139,587
609,Relax,152,297,2147483647,8,129,137,588
610,Relax,152,48,16,6,120,126,589
611,Relax,152,305,2147483647,4,137,141,590
612,Relax,152,306,14,12,138,150,591
613,Relax,152,179,12,6,11,17,592
614,Relax,152,437,11,4,269,273,593
615,Relax,152,54,14,3,114,117,594
616,Relax,152,441,13,8,273,281,595
617,Relax,152,190,15,13,22,35,596
618,Relax,152,64,17,15,104,119,597
619,Relax,152,321,18,7,153,160,598
620,Relax,152,449,24,17,281,298,599
621,Relax,152,323,17,5,155,160,600
622,Relax,152,69,21,7,99,106,601
623,Relax,152,329,27,14,161,175,602
624,Relax,152,203,2147483647,17,35,52,603
625,Relax,152,76,9,4,92,96,604
626,Relax,152,335,7,4,167,171,605
627,Relax,152,80,13,4,88,92,606
628,Relax,152,469,2147483647,12,301,313,607
629,Relax,152,470,11,8,302,310,608
630,Relax,152,90,16,7,78,85,609
