Iteration,Action,U,V,OldDist,NewDist
1,Relax,94,1,2147483647,6
1,Relax,94,20,2147483647,15
1,Relax,94,85,2147483647,3
1,Relax,94,70,2147483647,18
1,Relax,94,24,2147483647,4
1,Relax,94,43,2147483647,5
1,Relax,94,12,2147483647,5
1,Relax,94,28,2147483647,1
1,Relax,94,30,2147483647,7
2,Relax,1,0,2147483647,9
2,Relax,1,32,2147483647,19
2,Relax,1,33,2147483647,23
2,Relax,1,67,2147483647,14
2,Relax,1,5,2147483647,22
2,Relax,1,7,2147483647,21
2,Relax,1,87,2147483647,22
2,Relax,1,23,2147483647,12
2,Relax,1,9,2147483647,16
2,Relax,1,45,2147483647,14
2,Relax,5,81,2147483647,25
2,Relax,5,17,2147483647,37
2,Relax,5,49,2147483647,39
2,Relax,5,34,2147483647,24
2,Relax,5,54,2147483647,25
2,Relax,5,10,2147483647,36
2,Relax,5,90,2147483647,34
2,Relax,5,60,2147483647,34
2,Relax,5,61,2147483647,27
2,Relax,5,78,2147483647,40
2,Relax,7,98,2147483647,27
2,Relax,7,3,2147483647,34
2,Relax,7,40,2147483647,23
2,Relax,7,77,2147483647,30
2,Relax,7,80,2147483647,40
2,Relax,7,86,2147483647,22
2,Relax,7,88,2147483647,32
2,Relax,7,57,2147483647,34
2,Relax,7,91,2147483647,34
2,Relax,7,93,2147483647,34
2,Relax,9,48,2147483647,24
2,Relax,9,58,2147483647,18
2,Relax,9,27,2147483647,25
2,Relax,10,96,2147483647,42
2,Relax,10,51,2147483647,48
2,Relax,10,25,2147483647,54
2,Relax,10,42,2147483647,54
2,Relax,10,74,2147483647,37
2,Relax,10,31,2147483647,39
2,Relax,12,34,24,7
2,Relax,12,50,2147483647,17
2,Relax,12,67,14,6
2,Relax,12,83,2147483647,6
2,Relax,12,27,25,23
2,Relax,12,63,2147483647,10
2,Relax,12,95,2147483647,11
2,Relax,17,16,2147483647,45
2,Relax,17,82,2147483647,46
2,Relax,17,6,2147483647,39
2,Relax,17,39,2147483647,50
2,Relax,17,79,2147483647,56
2,Relax,20,99,2147483647,21
2,Relax,20,21,2147483647,28
2,Relax,20,55,2147483647,27
2,Relax,20,92,2147483647,16
2,Relax,20,77,30,28
2,Relax,20,62,2147483647,19
2,Relax,20,78,40,29
2,Relax,21,52,2147483647,47
2,Relax,21,38,2147483647,46
2,Relax,21,11,2147483647,43
2,Relax,21,15,2147483647,43
2,Relax,23,64,2147483647,18
2,Relax,23,21,28,18
2,Relax,23,70,18,13
2,Relax,23,88,32,19
2,Relax,23,89,2147483647,17
2,Relax,23,77,28,27
2,Relax,24,22,2147483647,20
2,Relax,24,75,2147483647,20
2,Relax,24,14,2147483647,15
2,Relax,25,19,2147483647,64
2,Relax,25,26,2147483647,68
2,Relax,26,65,2147483647,80
2,Relax,26,35,2147483647,69
2,Relax,26,73,2147483647,69
2,Relax,26,59,2147483647,87
2,Relax,26,47,2147483647,87
2,Relax,27,37,2147483647,31
2,Relax,27,69,2147483647,41
2,Relax,27,8,2147483647,26
2,Relax,27,72,2147483647,34
2,Relax,27,46,2147483647,35
2,Relax,27,19,64,28
2,Relax,27,51,48,30
2,Relax,28,81,25,15
2,Relax,28,49,39,2
2,Relax,28,60,34,15
2,Relax,28,92,16,7
2,Relax,28,31,39,19
2,Relax,30,36,2147483647,18
2,Relax,30,37,31,27
2,Relax,30,8,26,8
2,Relax,30,13,2147483647,16
2,Relax,30,29,2147483647,11
2,Relax,31,35,69,24
2,Relax,31,10,36,22
2,Relax,31,47,87,34
2,Relax,32,80,40,33
2,Relax,32,98,27,24
2,Relax,32,6,39,34
2,Relax,32,25,54,27
2,Relax,32,26,68,28
2,Relax,32,90,34,26
2,Relax,33,66,2147483647,40
2,Relax,33,46,35,26
2,Relax,34,16,45,26
2,Relax,34,5,22,9
2,Relax,34,37,27,10
2,Relax,34,76,2147483647,26
2,Relax,34,77,27,8
2,Relax,34,78,29,14
2,Relax,34,79,56,25
2,Relax,35,97,2147483647,40
2,Relax,35,6,34,25
2,Relax,35,26,28,25
2,Relax,35,74,37,36
2,Relax,35,47,34,28
2,Relax,36,51,30,23
2,Relax,36,56,2147483647,24
2,Relax,37,39,50,12
2,Relax,37,11,43,15
2,Relax,37,27,23,18
2,Relax,37,61,27,26
2,Relax,39,96,42,16
2,Relax,39,40,23,20
2,Relax,39,72,34,31
2,Relax,39,15,43,22
2,Relax,39,16,26,24
2,Relax,39,17,37,25
2,Relax,39,82,46,29
2,Relax,40,65,80,34
2,Relax,42,68,2147483647,58
2,Relax,42,44,2147483647,63
2,Relax,43,97,40,12
2,Relax,43,66,40,23
2,Relax,43,44,63,20
2,Relax,43,46,26,24
2,Relax,43,15,22,13
2,Relax,43,48,24,8
2,Relax,43,19,28,11
2,Relax,43,51,23,14
2,Relax,43,84,2147483647,22
2,Relax,43,90,26,7
2,Relax,43,27,18,14
2,Relax,43,93,34,10
2,Relax,44,42,54,29
2,Relax,44,91,34,32
2,Relax,45,80,33,17
2,Relax,45,52,47,27
2,Relax,45,53,2147483647,20
2,Relax,45,25,27,20
2,Relax,47,68,58,37
2,Relax,48,51,14,9
2,Relax,48,10,22,18
2,Relax,49,71,2147483647,14
2,Relax,49,57,34,17
2,Relax,49,11,15,9
2,Relax,49,63,10,3
2,Relax,49,79,25,18
2,Relax,50,35,24,18
2,Relax,50,59,87,25
2,Relax,51,36,18,14
2,Relax,51,87,22,11
2,Relax,51,72,31,14
2,Relax,51,61,26,12
2,Relax,51,47,28,11
2,Relax,53,2,2147483647,27
2,Relax,53,82,29,24
2,Relax,53,41,2147483647,35
2,Relax,54,73,69,33
2,Relax,55,3,34,29
2,Relax,55,74,36,30
2,Relax,56,4,2147483647,39
2,Relax,57,41,35,34
2,Relax,58,91,32,27
2,Relax,60,38,46,25
2,Relax,61,4,39,13
2,Relax,62,98,24,21
2,Relax,62,69,41,21
2,Relax,62,76,26,23
2,Relax,62,52,27,20
2,Relax,63,0,9,8
2,Relax,63,98,21,5
2,Relax,63,35,18,4
2,Relax,63,13,16,15
2,Relax,63,21,18,7
2,Relax,63,60,15,12
2,Relax,67,18,2147483647,18
2,Relax,67,26,25,13
2,Relax,67,75,20,10
