Step,Action,Node,Neighbor,ColorNode,ColorNeighbor
0,ColorStart,0,,0,
1,ColorAssign,0,68,0,1
2,ColorAssign,0,6,0,1
3,ColorAssign,0,12,0,1
4,ColorAssign,0,28,0,1
5,ColorAssign,0,51,0,1
6,ColorAssign,0,87,0,1
7,ColorAssign,68,9,1,0
8,ColorAssign,68,3,1,0
9,ColorAssign,68,34,1,0
10,ColorAssign,68,55,1,0
11,ColorAssign,68,62,1,0
12,ColorAssign,68,71,1,0
13,ColorAssign,68,83,1,0
14,ColorAssign,68,95,1,0
15,Conflict,6,28,1,1
