Iteration,Action,U,V,OldDist,NewDist
2,Relax,19,56,24,7
2,Relax,21,71,46,12
2,Relax,21,25,55,10
2,Relax,21,31,24,20
2,Relax,23,34,19,18
2,Relax,23,66,25,11
2,Relax,23,84,22,8
2,Relax,23,86,27,8
2,Relax,23,92,36,10
2,Relax,23,13,2147483647,10
2,Relax,23,45,19,10
2,Relax,24,38,26,8
2,Relax,25,0,27,24
2,Relax,25,12,18,15
2,Relax,25,78,53,29
2,Relax,25,80,24,11
2,Relax,25,59,32,26
2,Relax,25,29,39,27
2,Relax,26,3,2147483647,54
2,Relax,26,4,2147483647,56
2,Relax,28,20,2147483647,38
2,Relax,29,72,33,29
2,Relax,30,4,56,13
2,Relax,30,29,27,13
2,Relax,30,46,49,18
2,Relax,30,31,20,19
2,Relax,31,67,34,21
2,Relax,31,39,86,34
2,Relax,32,73,35,34
2,Relax,32,44,37,33
2,Relax,34,16,35,32
2,Relax,35,98,16,13
2,Relax,36,32,28,22
2,Relax,36,22,2147483647,25
2,Relax,36,72,29,25
2,Relax,36,76,2147483647,29
2,Relax,38,48,26,21
2,Relax,38,67,21,14
2,Relax,38,70,30,11
2,Relax,38,27,27,23
2,Relax,38,15,18,16
2,Relax,41,16,32,21
2,Relax,41,72,25,24
2,Relax,42,39,34,22
2,Relax,42,52,26,23
2,Relax,42,90,23,16
2,Relax,42,59,26,13
2,Relax,43,5,15,8
2,Relax,43,8,31,17
2,Relax,43,22,25,18
2,Relax,43,90,16,11
2,Relax,43,29,13,8
2,Relax,45,0,24,23
2,Relax,45,39,22,17
2,Relax,45,46,18,13
2,Relax,45,49,31,14
2,Relax,45,89,29,19
2,Relax,46,44,33,27
2,Relax,47,3,54,15
2,Relax,47,41,20,13
2,Relax,47,93,28,22
2,Relax,48,95,32,25
2,Relax,49,40,2147483647,18
2,Relax,49,73,34,22
2,Relax,51,93,22,20
2,Relax,53,60,18,11
2,Relax,54,1,29,17
2,Relax,54,22,18,15
2,Relax,54,55,25,23
2,Relax,54,73,22,18
2,Relax,55,26,38,30
2,Relax,56,2,18,13
2,Relax,56,6,23,21
2,Relax,56,55,23,19
2,Relax,56,87,18,13
2,Relax,58,81,17,15
2,Relax,60,48,21,16
2,Relax,60,96,15,14
2,Relax,60,99,15,14
2,Relax,60,20,38,21
2,Relax,60,95,25,21
2,Relax,61,16,21,18
2,Relax,62,31,19,16
2,Relax,62,63,33,17
2,Relax,64,32,22,21
2,Relax,64,40,18,8
2,Relax,64,89,19,10
2,Relax,64,75,13,11
2,Relax,66,69,16,15
2,Relax,68,37,33,22
2,Relax,69,26,30,28
2,Relax,70,72,24,21
2,Relax,71,0,23,17
2,Relax,73,26,28,25
2,Relax,74,51,11,10
2,Relax,74,46,13,12
2,Relax,75,32,21,15
2,Relax,77,34,18,10
2,Relax,80,91,18,17
2,Relax,81,72,21,17
2,Relax,81,28,20,17
2,Relax,84,91,17,12
2,Relax,86,37,22,18
2,Relax,86,76,29,27
2,Relax,88,80,11,9
2,Relax,88,10,15,11
2,Relax,89,67,14,11
2,Relax,89,44,27,12
2,Relax,90,16,18,17
2,Relax,90,93,20,19
2,Relax,92,16,17,14
2,Relax,97,52,23,12
2,Relax,98,6,21,20
3,Relax,4,81,15,14
3,Relax,5,68,15,12
3,Relax,8,26,25,24
3,Relax,8,78,29,27
3,Relax,9,1,17,13
3,Relax,9,8,17,12
3,Relax,10,18,14,12
3,Relax,10,20,21,14
3,Relax,12,78,27,21
3,Relax,15,11,21,19
3,Relax,22,73,18,16
3,Relax,29,0,17,15
3,Relax,29,55,19,14
3,Relax,29,72,17,10
3,Relax,29,90,11,10
3,Relax,29,30,11,10
3,Relax,30,4,13,12
3,Relax,40,49,14,12
3,Relax,40,70,11,9
3,Relax,40,13,10,9
3,Relax,41,48,16,14
3,Relax,41,76,27,26
3,Relax,48,95,21,18
3,Relax,52,93,19,18
3,Relax,55,6,20,16
3,Relax,55,26,24,21
3,Relax,67,12,15,14
3,Relax,67,31,16,13
3,Relax,68,27,23,21
3,Relax,72,81,14,12
3,Relax,81,58,14,13
3,Relax,81,28,17,14
4,Relax,8,26,21,19
4,Relax,12,78,21,20
4,Relax,31,62,15,14
4,Relax,62,63,17,16
