Step,Action,Node,Neighbor,OldG,NewG,H,NewF,OpenSize
0,Pop,182,,,,,,0
1,Relax,182,0,2147483647,9,183,192,1
2,Relax,182,130,2147483647,14,53,67,2
3,Relax,182,3,2147483647,17,180,197,3
4,Relax,182,259,2147483647,19,76,95,4
5,Relax,182,132,2147483647,19,51,70,5
6,Relax,182,261,2147483647,6,78,84,6
7,Relax,182,390,2147483647,17,207,224,7
8,Relax,182,393,2147483647,14,210,224,8
9,Relax,182,140,2147483647,2,43,45,9
10,Relax,182,12,2147483647,12,171,183,10
11,Relax,182,13,2147483647,8,170,178,11
12,Relax,182,141,2147483647,8,42,50,12
13,Relax,182,397,2147483647,16,214,230,13
14,Relax,182,142,2147483647,19,41,60,14
15,Relax,182,15,2147483647,10,168,178,15
16,Relax,182,403,2147483647,17,220,237,16
17,Relax,182,150,2147483647,2,33,35,17
18,Relax,182,152,2147483647,17,31,48,18
19,Relax,182,408,2147483647,10,225,235,19
20,Relax,182,25,2147483647,6,158,164,20
21,Relax,182,281,2147483647,18,98,116,21
22,Relax,182,409,2147483647,5,226,231,22
23,Relax,182,282,2147483647,20,99,119,23
24,Relax,182,156,2147483647,5,27,32,24
25,Relax,182,414,2147483647,4,231,235,25
26,Relax,182,287,2147483647,3,104,107,26
27,Relax,182,288,2147483647,6,105,111,27
28,Relax,182,418,2147483647,8,235,243,28
29,Relax,182,290,2147483647,11,107,118,29
30,Relax,182,292,2147483647,2,109,111,30
31,Relax,182,167,2147483647,20,16,36,31
32,Relax,182,40,2147483647,11,143,154,32
33,Relax,182,168,2147483647,3,15,18,33
34,Relax,182,176,2147483647,6,7,13,34
35,Relax,182,177,2147483647,13,6,19,35
36,Relax,182,49,2147483647,14,134,148,36
37,Relax,182,435,2147483647,2,252,254,37
38,Relax,182,54,2147483647,16,129,145,38
39,Relax,182,311,2147483647,11,128,139,39
40,Relax,182,184,2147483647,19,1,20,40
41,Relax,182,440,2147483647,14,257,271,41
42,Relax,182,57,2147483647,19,126,145,42
43,Relax,182,58,2147483647,10,125,135,43
44,Relax,182,59,2147483647,2,124,126,44
45,Relax,182,446,2147483647,5,263,268,45
46,Relax,182,190,2147483647,5,7,12,46
47,Relax,182,64,2147483647,16,119,135,47
48,Relax,182,449,2147483647,1,266,267,48
49,Relax,182,322,2147483647,11,139,150,49
50,Relax,182,67,2147483647,19,116,135,50
51,Relax,182,452,2147483647,2,269,271,51
52,Relax,182,324,2147483647,5,141,146,52
53,Relax,182,454,2147483647,1,271,272,53
54,Relax,182,457,2147483647,2,274,276,54
55,Relax,182,330,2147483647,6,147,153,55
56,Relax,182,75,2147483647,15,108,123,56
57,Relax,182,203,2147483647,11,20,31,57
58,Relax,182,461,2147483647,7,278,285,58
59,Relax,182,78,2147483647,5,105,110,59
60,Relax,182,208,2147483647,15,25,40,60
61,Relax,182,83,2147483647,16,100,116,61
62,Relax,182,340,2147483647,17,157,174,62
63,Relax,182,341,2147483647,9,158,167,63
64,Relax,182,215,2147483647,13,32,45,64
65,Relax,182,474,2147483647,10,291,301,65
