Iteration,Action,U,V,OldDist,NewDist
1,Relax,84,97,2147483647,7
1,Relax,84,5,2147483647,20
1,Relax,84,37,2147483647,19
1,Relax,84,70,2147483647,9
1,Relax,84,39,2147483647,17
1,Relax,84,45,2147483647,15
1,Relax,84,81,2147483647,19
1,Relax,84,51,2147483647,7
1,Relax,84,23,2147483647,4
1,Relax,84,27,2147483647,15
1,Relax,84,91,2147483647,4
1,Relax,84,30,2147483647,19
1,Relax,84,31,2147483647,20
1,Relax,91,16,2147483647,21
1,Relax,91,80,2147483647,10
1,Relax,91,99,2147483647,17
1,Relax,91,57,2147483647,22
1,Relax,97,96,2147483647,24
1,Relax,97,0,2147483647,16
1,Relax,97,2,2147483647,27
1,Relax,97,67,2147483647,9
1,Relax,97,75,2147483647,8
1,Relax,97,44,2147483647,12
1,Relax,97,17,2147483647,16
1,Relax,97,19,2147483647,12
1,Relax,97,52,2147483647,8
1,Relax,97,24,2147483647,13
1,Relax,97,28,2147483647,25
1,Relax,97,29,2147483647,26
1,Relax,99,64,2147483647,36
1,Relax,99,85,2147483647,26
1,Relax,99,69,2147483647,25
1,Relax,99,58,2147483647,22
1,Relax,99,60,2147483647,20
2,Relax,0,18,2147483647,29
2,Relax,0,71,2147483647,21
2,Relax,0,87,2147483647,22
2,Relax,0,25,2147483647,30
2,Relax,0,29,26,23
2,Relax,0,15,2147483647,32
2,Relax,2,34,2147483647,42
2,Relax,2,56,2147483647,33
2,Relax,2,89,2147483647,38
2,Relax,2,14,2147483647,42
2,Relax,2,95,2147483647,41
2,Relax,5,1,2147483647,34
2,Relax,5,68,2147483647,24
2,Relax,5,53,2147483647,27
2,Relax,5,72,2147483647,38
2,Relax,5,73,2147483647,40
2,Relax,5,43,2147483647,21
2,Relax,5,79,2147483647,31
2,Relax,14,83,2147483647,46
2,Relax,14,54,2147483647,51
2,Relax,14,88,2147483647,47
2,Relax,14,42,2147483647,49
2,Relax,14,12,2147483647,57
2,Relax,14,47,2147483647,46
2,Relax,15,32,2147483647,42
2,Relax,15,48,2147483647,48
2,Relax,15,38,2147483647,40
2,Relax,15,7,2147483647,43
2,Relax,15,11,2147483647,35
2,Relax,15,92,2147483647,50
2,Relax,15,93,2147483647,48
2,Relax,16,66,2147483647,37
2,Relax,16,34,42,35
2,Relax,16,41,2147483647,22
2,Relax,16,90,2147483647,27
2,Relax,16,92,50,25
2,Relax,16,61,2147483647,29
2,Relax,17,98,2147483647,29
2,Relax,17,85,26,24
2,Relax,17,90,27,26
2,Relax,17,93,48,31
2,Relax,17,63,2147483647,36
2,Relax,18,8,2147483647,46
2,Relax,18,10,2147483647,30
2,Relax,18,42,49,44
2,Relax,18,74,2147483647,38
2,Relax,18,77,2147483647,44
2,Relax,18,86,2147483647,42
2,Relax,19,69,25,22
2,Relax,19,9,2147483647,13
2,Relax,19,12,57,24
2,Relax,19,48,48,32
2,Relax,19,50,2147483647,20
2,Relax,19,53,27,16
2,Relax,19,56,33,13
2,Relax,19,57,22,18
2,Relax,23,34,35,18
2,Relax,23,66,37,11
2,Relax,23,86,42,8
2,Relax,23,57,18,8
2,Relax,23,92,25,10
2,Relax,23,13,2147483647,10
2,Relax,23,45,15,10
2,Relax,23,77,44,8
2,Relax,24,83,46,14
2,Relax,24,38,40,14
2,Relax,24,79,31,18
2,Relax,25,35,2147483647,40
2,Relax,25,78,2147483647,49
2,Relax,25,21,2147483647,33
2,Relax,25,59,2147483647,46
2,Relax,27,93,31,22
2,Relax,27,78,49,35
2,Relax,28,20,2147483647,43
2,Relax,28,6,2147483647,41
2,Relax,28,8,46,39
2,Relax,29,6,41,39
2,Relax,29,55,2147483647,29
2,Relax,29,72,38,25
2,Relax,29,90,26,25
2,Relax,29,62,2147483647,41
2,Relax,30,32,42,38
2,Relax,30,4,2147483647,21
2,Relax,30,85,24,22
2,Relax,30,29,23,21
2,Relax,30,46,2147483647,26
2,Relax,31,15,32,26
2,Relax,31,62,41,21
2,Relax,32,36,2147483647,50
2,Relax,34,98,29,21
2,Relax,34,14,42,35
2,Relax,34,94,2147483647,26
2,Relax,35,82,2147483647,55
2,Relax,36,22,2147483647,65
2,Relax,36,76,2147483647,69
2,Relax,38,48,32,27
2,Relax,38,42,44,31
2,Relax,38,15,26,22
2,Relax,39,73,40,25
2,Relax,41,48,27,23
2,Relax,41,76,69,35
2,Relax,41,47,46,28
2,Relax,42,65,2147483647,32
2,Relax,42,54,51,49
2,Relax,42,59,46,38
2,Relax,43,65,32,23
2,Relax,43,8,39,31
2,Relax,43,22,65,32
2,Relax,43,59,38,30
2,Relax,44,32,38,17
2,Relax,44,89,38,14
2,Relax,44,78,35,26
2,Relax,45,5,20,14
2,Relax,45,42,31,24
2,Relax,45,46,26,13
2,Relax,45,49,2147483647,14
2,Relax,45,21,33,23
2,Relax,46,4,21,15
2,Relax,46,58,22,18
2,Relax,46,74,38,17
2,Relax,46,90,25,18
2,Relax,47,3,2147483647,36
2,Relax,47,14,35,32
2,Relax,48,95,41,27
2,Relax,49,71,21,19
2,Relax,49,40,2147483647,18
2,Relax,49,73,25,22
2,Relax,50,6,39,37
2,Relax,50,11,35,28
2,Relax,51,65,23,13
2,Relax,51,35,40,17
2,Relax,51,6,37,21
2,Relax,51,25,30,23
2,Relax,51,73,22,21
2,Relax,51,74,17,9
2,Relax,51,93,22,16
2,Relax,51,62,21,16
2,Relax,52,16,21,10
2,Relax,52,72,25,12
2,Relax,52,93,16,14
2,Relax,53,64,36,35
2,Relax,53,25,23,20
2,Relax,53,60,20,17
2,Relax,55,54,49,41
2,Relax,55,26,2147483647,36
2,Relax,56,2,27,19
2,Relax,56,55,29,25
2,Relax,56,87,22,19
2,Relax,57,7,43,15
2,Relax,57,14,32,11
2,Relax,57,47,28,15
2,Relax,57,79,18,12
2,Relax,57,18,29,22
2,Relax,60,48,23,22
2,Relax,60,96,24,20
2,Relax,60,20,43,27
2,Relax,61,36,50,41
2,Relax,62,59,30,26
2,Relax,62,11,28,26
2,Relax,62,31,20,17
2,Relax,62,63,36,18
2,Relax,63,26,36,31
2,Relax,65,42,24,14
2,Relax,65,43,21,15
2,Relax,65,61,29,18
2,Relax,66,64,35,30
2,Relax,66,1,34,28
2,Relax,66,69,22,15
2,Relax,66,8,31,20
2,Relax,67,22,32,20
2,Relax,67,89,14,10
2,Relax,67,12,24,12
2,Relax,67,31,17,11
2,Relax,69,68,24,18
2,Relax,69,26,31,28
2,Relax,70,38,14,12
2,Relax,70,40,18,10
2,Relax,71,59,26,25
2,Relax,72,81,19,14
2,Relax,72,36,41,27
2,Relax,72,88,47,28
2,Relax,72,41,22,16
2,Relax,72,29,21,14
2,Relax,72,94,26,24
2,Relax,73,54,41,28
2,Relax,74,64,30,13
2,Relax,74,18,22,18
2,Relax,74,36,27,21
2,Relax,74,94,24,22
2,Relax,75,48,22,19
2,Relax,75,32,17,12
2,Relax,75,64,13,12
2,Relax,75,66,11,10
2,Relax,75,6,21,19
2,Relax,77,34,18,11
2,Relax,77,36,21,18
2,Relax,77,24,13,12
2,Relax,77,79,12,11
2,Relax,79,35,17,13
2,Relax,79,36,18,17
2,Relax,79,21,23,14
2,Relax,79,85,22,15
2,Relax,79,30,19,18
2,Relax,80,88,28,11
2,Relax,80,25,20,11
2,Relax,81,18,18,17
2,Relax,81,58,18,15
2,Relax,81,28,25,16
2,Relax,83,82,55,28
2,Relax,85,33,2147483647,18
2,Relax,85,54,28,18
2,Relax,86,37,19,18
2,Relax,86,76,35,27
2,Relax,86,55,25,21
2,Relax,86,29,14,10
2,Relax,88,10,30,14
2,Relax,92,63,18,17
3,Relax,4,3,36,29
3,Relax,4,30,18,17
3,Relax,8,26,28,27
3,Relax,9,1,28,19
3,Relax,9,8,20,18
3,Relax,10,18,17,15
3,Relax,10,20,27,17
3,Relax,12,78,26,18
3,Relax,15,11,26,25
3,Relax,16,41,16,11
3,Relax,16,90,18,16
3,Relax,24,83,14,13
3,Relax,25,53,16,15
3,Relax,29,55,21,16
3,Relax,29,90,16,12
