Iteration,Action,U,V,OldDist,NewDist
1,Relax,41,49,2147483647,12
1,Relax,41,81,2147483647,10
1,Relax,41,67,2147483647,16
1,Relax,41,38,2147483647,18
1,Relax,41,27,2147483647,7
1,Relax,41,43,2147483647,11
1,Relax,41,59,2147483647,6
1,Relax,41,13,2147483647,4
1,Relax,41,29,2147483647,2
1,Relax,41,30,2147483647,5
1,Relax,41,31,2147483647,10
1,Relax,41,63,2147483647,7
1,Relax,43,34,2147483647,22
1,Relax,43,84,2147483647,21
1,Relax,43,52,2147483647,17
1,Relax,43,21,2147483647,13
1,Relax,43,23,2147483647,13
1,Relax,43,87,2147483647,13
1,Relax,43,60,2147483647,20
1,Relax,43,79,2147483647,28
1,Relax,49,17,2147483647,18
1,Relax,49,65,2147483647,23
1,Relax,49,18,2147483647,16
1,Relax,49,86,2147483647,19
1,Relax,49,56,2147483647,24
1,Relax,49,57,2147483647,24
1,Relax,49,26,2147483647,13
1,Relax,49,91,2147483647,27
1,Relax,52,1,2147483647,25
1,Relax,52,33,2147483647,26
1,Relax,52,50,2147483647,22
1,Relax,52,19,2147483647,27
1,Relax,52,36,2147483647,26
1,Relax,52,85,2147483647,29
1,Relax,52,73,2147483647,19
1,Relax,52,90,2147483647,22
1,Relax,52,76,2147483647,29
1,Relax,52,92,2147483647,31
1,Relax,56,22,2147483647,43
1,Relax,56,40,2147483647,37
1,Relax,57,2,2147483647,27
1,Relax,57,83,2147483647,25
1,Relax,57,99,2147483647,31
1,Relax,57,4,2147483647,42
1,Relax,57,54,2147483647,34
1,Relax,57,94,2147483647,41
1,Relax,57,47,2147483647,26
1,Relax,59,0,2147483647,18
1,Relax,59,80,2147483647,14
1,Relax,59,96,2147483647,19
1,Relax,59,4,42,12
1,Relax,59,70,2147483647,9
1,Relax,59,87,13,8
1,Relax,59,44,2147483647,23
1,Relax,59,28,2147483647,20
1,Relax,59,92,31,15
1,Relax,60,97,2147483647,22
1,Relax,60,36,26,25
1,Relax,60,37,2147483647,32
1,Relax,60,8,2147483647,35
1,Relax,60,9,2147483647,31
1,Relax,60,14,2147483647,39
1,Relax,63,32,2147483647,27
1,Relax,63,35,2147483647,15
1,Relax,63,36,25,24
1,Relax,63,9,31,12
1,Relax,63,58,2147483647,24
1,Relax,65,64,2147483647,39
1,Relax,65,68,2147483647,32
1,Relax,65,6,2147483647,26
1,Relax,65,12,2147483647,25
1,Relax,65,46,2147483647,43
1,Relax,65,55,2147483647,33
1,Relax,65,61,2147483647,32
1,Relax,65,95,2147483647,43
1,Relax,67,3,2147483647,24
1,Relax,67,7,2147483647,24
1,Relax,67,8,35,25
1,Relax,67,15,2147483647,33
1,Relax,68,66,2147483647,38
1,Relax,68,82,2147483647,37
1,Relax,68,72,2147483647,40
1,Relax,68,42,2147483647,46
1,Relax,68,78,2147483647,47
1,Relax,70,32,27,19
1,Relax,70,98,2147483647,25
1,Relax,70,3,24,14
1,Relax,70,54,34,24
1,Relax,70,7,24,23
1,Relax,70,10,2147483647,25
1,Relax,70,42,46,18
1,Relax,72,88,2147483647,50
1,Relax,73,66,38,26
1,Relax,73,20,2147483647,24
1,Relax,73,6,26,25
1,Relax,73,40,37,20
1,Relax,73,44,23,22
1,Relax,73,77,2147483647,34
1,Relax,76,16,2147483647,38
1,Relax,76,82,37,34
1,Relax,76,51,2147483647,35
1,Relax,76,53,2147483647,44
1,Relax,76,25,2147483647,48
1,Relax,76,89,2147483647,36
1,Relax,77,69,2147483647,37
1,Relax,77,45,2147483647,51
1,Relax,79,88,50,35
1,Relax,79,78,47,41
1,Relax,80,82,34,26
1,Relax,80,38,18,15
1,Relax,80,14,39,17
1,Relax,80,94,41,23
1,Relax,81,32,19,13
1,Relax,81,39,2147483647,17
1,Relax,81,11,2147483647,12
1,Relax,81,46,43,11
1,Relax,81,55,33,12
1,Relax,82,68,32,31
1,Relax,82,71,2147483647,40
1,Relax,82,74,2147483647,40
1,Relax,83,89,36,31
1,Relax,83,62,2147483647,33
1,Relax,84,45,51,41
1,Relax,84,93,2147483647,40
1,Relax,87,51,35,26
1,Relax,87,5,2147483647,15
1,Relax,87,43,11,10
1,Relax,88,45,41,36
1,Relax,90,82,26,24
1,Relax,90,66,26,23
1,Relax,92,6,25,16
1,Relax,92,10,25,18
1,Relax,94,75,2147483647,33
1,Relax,94,61,32,26
1,Relax,96,16,38,23
1,Relax,96,88,35,21
1,Relax,96,75,33,30
1,Relax,97,76,29,24
1,Relax,97,95,43,39
1,Relax,98,93,40,28
1,Relax,99,74,40,34
2,Relax,0,75,30,29
2,Relax,2,78,41,29
2,Relax,3,64,39,19
2,Relax,3,72,40,15
2,Relax,3,74,34,25
2,Relax,3,14,17,15
2,Relax,3,15,33,30
2,Relax,3,82,24,17
2,Relax,3,53,44,22
2,Relax,4,33,26,16
2,Relax,4,65,23,20
2,Relax,4,37,32,19
2,Relax,4,85,29,15
2,Relax,4,72,15,14
2,Relax,4,15,30,14
2,Relax,5,1,25,24
2,Relax,6,65,20,19
2,Relax,6,58,24,20
2,Relax,7,22,43,34
2,Relax,9,8,25,15
2,Relax,9,94,23,19
2,Relax,10,22,34,20
2,Relax,10,24,2147483647,23
2,Relax,11,39,17,15
2,Relax,11,88,21,16
2,Relax,13,1,24,6
2,Relax,13,88,16,14
2,Relax,13,89,31,11
2,Relax,13,91,27,5
2,Relax,13,31,10,6
2,Relax,14,61,26,18
2,Relax,15,19,27,23
2,Relax,15,10,18,15
2,Relax,15,28,20,19
2,Relax,15,79,28,23
2,Relax,16,48,2147483647,34
2,Relax,18,16,23,17
2,Relax,18,48,34,19
2,Relax,18,95,39,30
2,Relax,19,77,34,25
2,Relax,21,96,19,18
2,Relax,21,12,25,14
2,Relax,21,54,24,19
2,Relax,21,93,28,16
2,Relax,21,94,19,16
2,Relax,22,69,37,24
2,Relax,22,78,29,23
2,Relax,23,2,27,14
2,Relax,23,74,25,14
2,Relax,23,90,22,21
2,Relax,26,0,18,15
2,Relax,26,16,17,16
2,Relax,26,77,25,15
2,Relax,27,65,19,17
2,Relax,27,44,22,12
2,Relax,27,95,30,20
2,Relax,28,66,23,20
2,Relax,29,0,15,10
2,Relax,29,20,24,15
2,Relax,29,36,24,10
2,Relax,29,71,40,16
2,Relax,29,90,21,6
2,Relax,29,76,24,21
2,Relax,29,95,20,9
2,Relax,30,97,22,14
2,Relax,30,69,24,18
2,Relax,30,24,23,20
2,Relax,31,34,22,12
2,Relax,31,66,20,9
2,Relax,31,99,31,14
2,Relax,31,67,16,14
2,Relax,31,40,20,7
2,Relax,31,25,48,16
2,Relax,31,61,18,10
2,Relax,35,54,19,18
2,Relax,36,57,24,12
2,Relax,36,60,20,15
2,Relax,38,24,20,19
2,Relax,39,37,19,16
2,Relax,39,75,29,17
2,Relax,39,51,26,17
2,Relax,39,83,25,24
2,Relax,40,19,23,13
2,Relax,40,56,24,20
2,Relax,40,73,19,8
2,Relax,40,58,20,17
2,Relax,43,84,21,20
2,Relax,43,52,17,16
2,Relax,43,21,13,12
2,Relax,43,23,13,12
2,Relax,44,53,22,14
2,Relax,44,62,33,21
2,Relax,46,53,14,13
2,Relax,52,50,22,21
2,Relax,55,51,17,13
2,Relax,55,24,19,17
2,Relax,57,83,24,13
2,Relax,57,47,26,14
2,Relax,58,50,21,20
2,Relax,61,48,19,17
2,Relax,61,17,18,14
2,Relax,61,14,15,13
2,Relax,61,94,16,13
2,Relax,65,68,31,26
2,Relax,66,68,26,15
2,Relax,66,39,15,10
2,Relax,66,72,14,10
2,Relax,66,28,19,10
2,Relax,67,7,23,22
2,Relax,71,45,36,17
2,Relax,72,3,14,11
2,Relax,73,20,15,13
2,Relax,73,52,16,10
2,Relax,73,6,16,14
2,Relax,73,44,12,11
2,Relax,83,7,22,16
2,Relax,88,96,18,16
2,Relax,88,45,17,15
2,Relax,88,79,23,21
2,Relax,89,85,15,13
2,Relax,89,76,21,18
2,Relax,90,82,17,8
2,Relax,90,66,9,7
2,Relax,91,76,18,16
2,Relax,93,98,25,19
2,Relax,97,84,20,19
2,Relax,99,33,16,15
3,Relax,0,26,13,12
3,Relax,1,33,15,13
3,Relax,1,93,16,9
3,Relax,2,78,23,16
3,Relax,3,64,19,16
3,Relax,3,14,13,12
3,Relax,10,22,20,17
3,Relax,12,65,17,16
3,Relax,20,16,16,15
3,Relax,20,24,17,14
3,Relax,21,12,14,13
3,Relax,23,2,14,13
3,Relax,23,74,14,13
3,Relax,26,77,15,14
3,Relax,33,18,16,15
3,Relax,39,37,16,11
3,Relax,39,75,17,12
3,Relax,39,51,13,12
3,Relax,44,62,21,20
3,Relax,52,50,20,15
3,Relax,66,68,15,13
3,Relax,66,39,10,8
3,Relax,66,72,10,8
3,Relax,66,28,10,8
3,Relax,72,3,11,9
3,Relax,72,4,12,10
3,Relax,77,69,18,17
3,Relax,82,76,16,13
3,Relax,93,98,19,12
4,Relax,2,78,16,15
4,Relax,3,64,16,14
4,Relax,3,14,12,10
4,Relax,4,15,14,12
4,Relax,12,65,16,15
4,Relax,14,80,14,13
4,Relax,15,10,15,13
4,Relax,37,79,21,20
4,Relax,39,37,11,9
4,Relax,39,11,12,11
4,Relax,39,75,12,10
4,Relax,39,51,12,10
4,Relax,39,54,18,16
4,Relax,51,55,12,11
4,Relax,75,71,16,15
4,Relax,80,38,15,14
4,Relax,80,86,19,18
5,Relax,10,22,17,15
5,Relax,37,79,20,18
